9,1950,46 415 450.46
9,1951,51 690 744.37
9,1952,62 857 599.27
9,1953,65 900 325.85
9,1954,63 185 829.05
9,1955,62 652 680.02
9,1956,70 512 637.30
9,1957,67 142 960.92
9,1958,73 013 818.12
9,1959,77 132 319.95
9,1960,77 896 403.59
9,1961,79 696 770.66
9,1962,85 715 919.29
9,1963,58 151 068.52
9,1964,76 729 477.10
9,1965,39 123 115.74
9,1966,43 143 033.55
9,1967,60 048 781.12
9,1968,47 548 312.63
9,1969,61 510 968.02
9,1970,50 551 325.68
9,1971,47 112 824.67
9,1972,65 104 291.51
9,1973,57 303 225.62
9,1974,54 412 725.07
9,1975,56 117 753.42
9,1976,59 885 640.09
9,1977,67 821 141.28
9,1978,54 488 261.17
9,1979,67 186 953.85
9,1980,71 961 836.38
9,1981,72 227 637.82
9,1982,77 844 653.53
9,1983,101 450 451.45
9,1984,105 038 003.69
9,1985,72 843 935.46
9,1986,84 279 212.87
9,1987,83 482 585.50
9,1988,102 002 593.73
9,1989,113 281 402.65
9,1990,115 691 322.30
9,1991,136 748 099.82
9,1992,133 609 827.40
9,1993,138 113 732.87
9,1994,122 878 611.25
9,1995,115 346 154.83
9,1996,128 233 215.54
9,1997,106 889 566.10
9,1998,77 434 954.07
9,1999,88 923 465.34
9,2000,65 819 969.15
9,2001,82 520 925.62
9,2002,82 066 817.99
9,2003,104 748 079.22
9,2004,120 520 919.59
9,2005,143 697 152.07
9,2006,129 398 447.91
