16,1950,9 961 369.21
16,1951,10 739 653.83
16,1952,9 817 384.55
16,1953,11 198 074.40
16,1954,12 389 570.40
16,1955,12 368 661.12
16,1956,13 390 371.49
16,1957,13 591 445.06
16,1958,15 043 786.63
16,1959,19 000 128.37
16,1960,18 635 421.28
16,1961,20 495 970.43
16,1962,22 997 411.54
16,1963,22 222 220.41
16,1964,24 388 189.63
16,1965,25 711 001.48
16,1966,31 251 464.19
16,1967,28 394 449.80
16,1968,28 699 612.85
16,1969,32 903 505.89
16,1970,28 341 498.00
16,1971,29 394 060.27
16,1972,30 364 493.52
16,1973,29 296 501.74
16,1974,30 791 739.68
16,1975,32 791 060.47
16,1976,32 226 197.97
16,1977,35 658 131.79
16,1978,35 610 165.53
16,1979,40 153 714.44
16,1980,39 024 286.23
16,1981,45 670 208.85
16,1982,40 635 642.73
16,1983,44 626 931.47
16,1984,47 370 179.24
16,1985,46 315 370.93
16,1986,54 696 774.03
16,1987,59 262 076.73
16,1988,54 481 728.20
16,1989,64 974 177.73
16,1990,66 421 933.27
16,1991,78 427 582.63
16,1992,76 706 175.29
16,1993,77 062 179.16
16,1994,83 187 912.13
16,1995,77 669 213.46
16,1996,93 933 768.55
16,1997,91 129 413.12
16,1998,103 688 315.93
16,1999,103 166 323.38
16,2000,71 038 996.78
16,2001,78 674 723.22
16,2002,68 685 059.79
16,2003,79 557 903.09
16,2004,75 214 546.39
16,2005,75 834 023.36
16,2006,78 595 552.56
