49,1950,34 807 995.99
49,1951,35 599 013.99
49,1952,36 391 180.24
49,1953,37 959 448.40
49,1954,38 194 634.87
49,1955,33 518 818.16
49,1956,32 245 854.54
49,1957,33 871 665.81
49,1958,37 187 563.03
49,1959,37 408 929.35
49,1960,38 581 680.09
49,1961,38 281 046.86
49,1962,40 193 247.54
49,1963,41 145 495.02
49,1964,40 300 372.38
49,1965,36 484 413.44
49,1966,39 404 851.12
49,1967,35 839 773.33
49,1968,34 854 689.29
49,1969,39 628 381.43
49,1970,37 947 632.62
49,1971,41 645 781.96
49,1972,55 020 391.90
49,1973,50 819 672.45
49,1974,51 069 387.72
49,1975,56 381 048.97
49,1976,57 435 046.13
49,1977,61 760 792.87
49,1978,68 129 539.06
49,1979,77 909 196.11
49,1980,77 318 976.63
49,1981,72 092 461.36
49,1982,75 372 625.78
49,1983,65 132 375.28
49,1984,107 366 191.28
49,1985,104 981 725.42
49,1986,104 168 677.27
49,1987,108 196 158.02
49,1988,108 489 667.90
49,1989,106 530 113.16
49,1990,122 246 377.87
49,1991,133 080 754.49
49,1992,138 889 066.44
49,1993,126 876 677.91
49,1994,128 593 748.18
49,1995,120 871 087.86
49,1996,123 699 712.93
49,1997,129 699 754.17
49,1998,175 803 148.83
49,1999,178 405 390.78
49,2000,170 873 336.28
49,2001,197 947 596.97
49,2002,177 528 198.41
49,2003,175 370 044.35
49,2004,185 075 624.67
49,2005,214 976 693.13
49,2006,212 526 372.14
