10,1950,10 883 270.30
10,1951,11 206 610.54
10,1952,10 880 520.95
10,1953,11 131 904.38
10,1954,11 068 545.13
10,1955,11 273 641.48
10,1956,10 831 875.76
10,1957,10 933 551.30
10,1958,11 951 173.57
10,1959,12 200 808.30
10,1960,13 858 697.79
10,1961,13 632 302.70
10,1962,14 156 608.13
10,1963,14 595 428.24
10,1964,13 105 285.98
10,1965,11 894 326.70
10,1966,12 561 498.31
10,1967,11 699 695.97
10,1968,12 585 849.52
10,1969,14 681 633.59
10,1970,15 670 393.77
10,1971,15 188 318.16
10,1972,14 609 646.23
10,1973,16 111 473.12
10,1974,16 032 578.64
10,1975,17 030 815.35
10,1976,18 883 006.17
10,1977,19 863 247.39
10,1978,19 511 045.21
10,1979,20 017 824.82
10,1980,23 602 438.99
10,1981,22 063 077.35
10,1982,22 123 108.25
10,1983,26 575 679.36
10,1984,29 930 245.81
10,1985,24 401 960.10
10,1986,25 228 221.37
10,1987,28 391 611.97
10,1988,28 611 794.27
10,1989,29 805 510.56
10,1990,37 267 245.35
10,1991,37 375 911.22
10,1992,38 378 174.78
10,1993,39 736 372.02
10,1994,42 837 362.91
10,1995,40 039 031.74
10,1996,42 224 752.55
10,1997,44 551 231.97
10,1998,48 429 563.19
10,1999,49 895 439.05
10,2000,49 268 129.62
10,2001,58 912 144.71
10,2002,53 407 145.22
10,2003,54 720 381.70
10,2004,55 749 867.90
10,2005,66 521 985.50
10,2006,65 302 369.54
