19,1950,0.962631687
19,1951,1.156135506
19,1952,1.327945942
19,1953,1.938039911
19,1954,1.746141493
19,1955,1.441615892
19,1956,1.461559231
19,1957,1.365073344
19,1958,1.751108351
19,1959,1.39094838
19,1960,1.638785428
19,1961,1.157528538
19,1962,1.225757654
19,1963,1.251616654
19,1964,1.331608573
19,1965,1.309919377
19,1966,1.116107166
19,1967,1.132795373
19,1968,1.165888926
19,1969,1.296860915
19,1970,1.449458855
19,1971,1.430791066
19,1972,1.234604564
19,1973,1.215539231
19,1974,1.139811532
19,1975,1.115819524
19,1976,1.093416874
19,1977,1.099519744
19,1978,1.062506043
19,1979,1.266812136
19,1980,1.4129793
19,1981,1.452754217
19,1982,1.252927276
19,1983,1.046805763
19,1984,1.075822703
19,1985,1.148475729
19,1986,1.253898541
19,1987,1.353670263
19,1988,1.337488413
19,1989,1.299454634
19,1990,1.242122793
19,1991,1.123029408
19,1992,1.052000777
19,1993,1.028489805
19,1994,0.832603932
19,1995,0.771938195
19,1996,0.816582575
19,1997,0.859378192
19,1998,0.865637896
19,1999,0.940384912
19,2000,0.983392391
19,2001,0.926276697
19,2002,0.941621667
19,2003,1.055692356
19,2004,1.133913457
19,2005,0.976474475
19,2006,0.879032175
19,2007,0.799041287
19,2008,0.752879804
19,2009,0.813628581
19,2010,0.877293043
