62,1950,6328.024813
62,1951,19563.47729
62,1952,19583.91432
62,1953,14521.19489
62,1954,21901.86262
62,1955,36176.17384
62,1956,45013.61601
62,1957,58649.1327
62,1958,28768.03857
62,1959,25480.28217
62,1960,21249.23949
62,1961,20951.98986
62,1962,24113.90332
62,1963,20602.79519
62,1964,32433.35937
62,1965,27936.8849
62,1966,25446.3935
62,1967,34646.9354
62,1968,28899.92718
62,1969,25287.12316
62,1970,33104.97307
62,1971,25649.28931
62,1972,27694.01516
62,1973,28626.02923
62,1974,26725.27244
62,1975,28380.16515
62,1976,29397.87423
62,1977,28288.43325
62,1978,48067.7027
62,1979,98348.93191
62,1980,61719.12998
62,1981,57686.96375
62,1982,66863.12903
62,1983,78432.60925
62,1984,94907.82929
62,1985,124231.1123
62,1986,121043.1602
62,1987,116090.8362
62,1988,125643.214
62,1989,119898.4827
62,1990,86412.41195
62,1991,38057.41442
62,1992,40698.38142
62,1993,32094.11815
62,1994,38966.84833
62,1995,28354.92111
62,1996,29601.13657
62,1997,20546.32781
62,1998,20199.93434
62,1999,18761.57131
62,2000,29220.66668
62,2001,23902.5501
62,2002,22170.04707
62,2003,27864.68342
62,2004,35595.76195
62,2005,36471.91449
62,2006,39495.74422
62,2007,39426.30132
62,2008,33955.25513
62,2009,32601.13965
62,2010,33293.27589
