20,1950,120317.1704
20,1951,131436.2068
20,1952,115993.6531
20,1953,118618.0531
20,1954,123416.032
20,1955,163562.0455
20,1956,187101.9317
20,1957,175874.3618
20,1958,114114.9219
20,1959,124801.3932
20,1960,135900.5321
20,1961,130548.9598
20,1962,205907.8992
20,1963,170998.6487
20,1964,158531.1049
20,1965,124808.4775
20,1966,142648.6608
20,1967,116493.7603
20,1968,160961.9921
20,1969,203810.0898
20,1970,226959.2288
20,1971,272306.5548
20,1972,317727.7452
20,1973,363649.3284
20,1974,324753.813
20,1975,303026.4299
20,1976,254665.6075
20,1977,185974.0657
20,1978,175343.4801
20,1979,164516.9855
20,1980,152637.6482
20,1981,172809.0454
20,1982,180825.7343
20,1983,161237.8579
20,1984,180333.096
20,1985,181720.815
20,1986,164445.5859
20,1987,235168.8037
20,1988,166751.0183
20,1989,130710.2084
20,1990,127913.0832
20,1991,122118.9298
20,1992,144540.1163
20,1993,176269.7891
20,1994,165134.2437
20,1995,176984.3516
20,1996,210055.3476
20,1997,179092.0813
20,1998,175430.2802
20,1999,195068.3232
20,2000,189274.3276
20,2001,167354.0143
20,2002,174161.5176
20,2003,159588.1833
20,2004,167251.3674
20,2005,172640.8945
20,2006,173046.1842
20,2007,173330.8486
20,2008,169646.2795
20,2009,181204.5545
20,2010,187083.8816
