PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.9237965941429138 2.754990577697754 1.417502164840698 1.553518865789686 1.841423304414276
1998 1.191981434822083 3.127568960189819 1.546041011810303 1.883360624313355 1.841423304414276
1999 1.296712279319763 2.503986597061157 1.878362774848938 1.778799371285872 1.841423304414276
2000 1.341712117195129 2.739592552185059 1.670218944549561 1.802365465597673 1.841423304414276
2001 1.264413952827454 3.974963903427124 1.490107059478760 1.878768444061279 1.841423304414276
2002 1.256067633628845 2.380308151245117 1.685338258743286 1.756926953792572 1.841423304414276
2003 1.225770711898804 2.865927696228027 1.737399339675903 1.840794216502797 1.841423304414276
2004 1.350657701492310 2.722877025604248 1.568792819976807 1.797788175669584 1.841423304414276
2005 1.371137380599976 2.937383174896240 1.442275047302246 1.761299024928700 1.841423304414276
2006 1.255321741104126 3.711680650711060 1.751240491867065 1.930213483897123 1.841423304414276
2007 1.524042487144470 2.857506513595581 1.901954531669617 1.953098394654014 1.841423304414276
2008 1.446299791336060 3.207744836807251 1.849686145782471 2.020133809609847 1.841423304414276
2009 1.378011941909790 2.670380353927612 1.674924015998840 1.884688019752502 1.841423304414276
2010 1.056972146034241 2.311448097229004 1.596170067787170 1.678023197434165 1.841423304414276
2011 1.386772751808167 3.270850181579590 1.882479548454285 1.924987923015248 1.841423304414276
2012 1.305941820144653 3.165894269943237 1.506278157234192 1.820993672717701 1.841423304414276
2013 1.436365127563477 2.730407238006592 1.866794943809509 2.038436532020569 1.841423304414276
