PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.2600401937961578 0.5657138824462891 0.4370828270912170 0.4112960994243622 0.4823981703204267
1998 0.2898594737052918 0.7666800618171692 0.3948625326156616 0.4547197371721268 0.4823981703204267
1999 0.2605159878730774 0.8492391109466553 0.3855177164077759 0.4275554294387500 0.4823981703204267
2000 0.3183646500110626 0.6146288514137268 0.4016454815864563 0.4261081243554751 0.4823981703204267
2001 0.3211695253849030 0.7927528023719788 0.4156510084867477 0.4827909817298253 0.4823981703204267
2002 0.3213567435741425 0.7489387989044190 0.4636138081550598 0.4818407744169235 0.4823981703204267
2003 0.3188425004482269 0.8702281713485718 0.4428384304046631 0.4700973927974701 0.4823981703204267
2004 0.3097317218780518 0.8157137632369995 0.4015056788921356 0.4577883332967758 0.4823981703204267
2005 0.3097759783267975 1.134596943855286 0.4213923960924149 0.4894349773724874 0.4823981703204267
2006 0.3789026141166687 0.7904461622238159 0.4398846924304962 0.4962916697065036 0.4823981703204267
2007 0.4065455794334412 0.7169601321220398 0.4946949183940888 0.5361548066139221 0.4823981703204267
2008 0.3925993144512177 0.7942789793014526 0.4328302741050720 0.4852576603492101 0.4823981703204267
2009 0.2903512716293335 1.211902499198914 0.4358476549386978 0.5730036919315656 0.4823981703204267
2010 0.3850169777870178 0.8076989054679871 0.4722932875156403 0.5132029602924982 0.4823981703204267
2011 0.3592396676540375 1.030363678932190 0.4233315736055374 0.4969140514731407 0.4823981703204267
2012 0.2869336605072022 0.7813442349433899 0.3784851133823395 0.4012571275234222 0.4823981703204267
2013 0.4302569329738617 0.9110106229782105 0.5567479729652405 0.5970550775527954 0.4823981703204267
