PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.2939786911010742 1.398040056228638 0.6363191306591034 0.7116433382034302 0.6510547372835135
1998 0.2827291190624237 1.892256975173950 0.6083036661148071 0.8204460442066193 0.6510547372835135
1999 0.3466385602951050 2.081520557403565 0.6105306744575501 0.7714973025851779 0.6510547372835135
2000 0.2912245690822601 1.714186668395996 0.5437799692153931 0.6680409014225006 0.6510547372835135
2001 0.3022174835205078 1.416308641433716 0.6794416308403015 0.7237872812483046 0.6510547372835135
2002 0.3680905699729919 1.380394816398621 0.5797811150550842 0.6959903505113390 0.6510547372835135
2003 0.2763756811618805 1.135627627372742 0.6177645325660706 0.6095231307877435 0.6510547372835135
2004 0.2369395792484283 0.8828446865081787 0.6351270079612732 0.6013955374558767 0.6510547372835135
2005 0.2573176920413971 0.9293400645256043 0.5153266191482544 0.5401972101794349 0.6510547372835135
2006 0.2830404341220856 0.7933987975120544 0.5606127977371216 0.5596628685792288 0.6510547372835135
2007 0.3180764019489288 0.8601036667823792 0.6071938872337341 0.5898542801539103 0.6510547372835135
2008 0.2657285034656525 1.013918995857239 0.5439568161964417 0.5508018765184615 0.6510547372835135
2009 0.3669745624065399 0.8118855953216553 0.6013027429580689 0.5853948262002733 0.6510547372835135
2010 0.3353140950202942 1.056514620780945 0.6646039485931397 0.6493163075711992 0.6510547372835135
2011 0.3095212280750275 0.7064964771270752 0.5790956616401672 0.5503177212344276 0.6510547372835135
2012 0.2463866323232651 1.218074202537537 0.5833677649497986 0.5964891430404451 0.6510547372835135
2013 0.3033230900764465 1.644311547279358 0.7805173993110657 0.8435724139213562 0.6510547372835135
