PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.3627780973911285 0.8955410718917847 0.6629699170589447 0.6766830056905746 0.9934733777069579
1998 0.4789279699325562 2.333439588546753 1.056866049766541 1.114396040638288 0.9934733777069579
1999 0.4990191757678986 1.552344560623169 0.6738685071468353 0.9084168002009392 0.9934733777069579
2000 0.5609976053237915 2.440785884857178 0.7878940403461456 1.069219291210175 0.9934733777069579
2001 0.5340547561645508 2.453985929489136 0.8773393332958221 1.016462971766790 0.9934733777069579
2002 0.7685890197753906 2.278447151184082 0.9100868403911591 1.074924816687902 0.9934733777069579
2003 0.6869143843650818 1.782250165939331 1.013810127973557 1.133528033892314 0.9934733777069579
2004 0.7195370793342590 1.542199969291687 0.9622840881347656 1.029812728365262 0.9934733777069579
2005 0.7125650048255920 1.358036041259766 0.9295359253883362 0.9559788256883621 0.9934733777069579
2006 0.5397759675979614 1.534181594848633 0.9291692078113556 0.9627972195545832 0.9934733777069579
2007 0.8020032644271851 1.581734657287598 1.025825381278992 1.154958084225655 0.9934733777069579
2008 0.5607507228851318 1.239531159400940 1.069478511810303 0.9669874211152395 0.9934733777069579
2009 0.6284791827201843 1.504205107688904 0.8954846262931824 1.030057832598686 0.9934733777069579
2010 0.4884407818317413 1.047843217849731 0.7466605007648468 0.7680911694963774 0.9934733777069579
2011 0.6192658543586731 1.270951747894287 0.7332102358341217 0.8204584320386251 0.9934733777069579
2012 0.6900463104248047 2.100352048873901 0.8241180777549744 1.052988380193710 0.9934733777069579
2013 0.7964389920234680 1.373339653015137 1.235647678375244 1.153286367654800 0.9934733777069579
