PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.1650256663560867 0.7768206000328064 0.4491041600704193 0.4454313268264135 0.4681920860133140
1998 0.2376998662948608 0.9568249583244324 0.5614310503005981 0.5785619219144186 0.4681920860133140
1999 0.2622196972370148 0.8992171287536621 0.5318073630332947 0.5275383624765608 0.4681920860133140
2000 0.1980274468660355 1.048882842063904 0.4811309576034546 0.4992424895366033 0.4681920860133140
2001 0.1912616342306137 0.7564553618431091 0.4681213200092316 0.4495167533556621 0.4681920860133140
2002 0.1835553646087647 0.9254139661788940 0.3096207678318024 0.4488967061042786 0.4681920860133140
2003 0.1847497969865799 0.6379899382591248 0.4887121915817261 0.4487322320540746 0.4681920860133140
2004 0.1776105016469955 0.7402061820030212 0.4034380018711090 0.4391236851612727 0.4681920860133140
2005 0.1505425274372101 0.7887666821479797 0.5192628502845764 0.4646322859658135 0.4681920860133140
2006 0.1712332069873810 0.7213726043701172 0.5752011835575104 0.5145206004381180 0.4681920860133140
2007 0.2031289786100388 0.7429065704345703 0.4213170111179352 0.4821700470315086 0.4681920860133140
2008 0.2034089863300324 0.7118846774101257 0.4254087209701538 0.4635817425118552 0.4681920860133140
2009 0.1988924443721771 0.7607615590095520 0.4178407192230225 0.4837275925609801 0.4681920860133140
2010 0.1954848319292069 1.122442126274109 0.5913048386573792 0.5515190578169293 0.4681920860133140
2011 0.2151154875755310 0.7427276968955994 0.4041957557201386 0.4181104534202152 0.4681920860133140
2012 0.2058450877666473 0.5965313911437988 0.5377507805824280 0.4452809426519606 0.4681920860133140
2013 0.1805808693170548 0.5597296357154846 0.2243630886077881 0.2986792623996735 0.4681920860133140
