PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.3251307606697083 2.028261899948120 0.6453868448734283 0.7719559788703918 2.057170753210198
1998 0.7808807492256165 1.759204983711243 1.020544856786728 1.177376036842664 2.057170753210198
1999 0.7642938494682312 1.843219757080078 1.096724271774292 1.152931253115336 2.057170753210198
2000 0.8276811242103577 2.361299037933350 1.546621918678284 1.559650679429372 2.057170753210198
2001 0.9491111040115356 2.977223157882690 1.583123028278351 1.711452354987462 2.057170753210198
2002 0.9660772085189819 4.272098064422607 2.274864494800568 2.347231467564901 2.057170753210198
2003 1.507912397384644 3.733443737030029 2.394503533840179 2.488217522700628 2.057170753210198
2004 1.566981554031372 3.742829799652100 2.421853423118591 2.520295272270838 2.057170753210198
2005 1.511758685112000 3.901276588439941 2.637544512748718 2.595320850610733 2.057170753210198
2006 1.505623340606690 4.127614974975586 2.567417144775391 2.607872148354848 2.057170753210198
2007 1.558527350425720 3.594418287277222 2.569397687911987 2.532460570335388 2.057170753210198
2008 1.494532346725464 4.206279754638672 2.567693471908569 2.599536428848902 2.057170753210198
2009 1.539347887039185 3.822136163711548 2.414037585258484 2.513649672269821 2.057170753210198
2010 1.514986753463745 3.607984542846680 2.650030851364136 2.492827266454697 2.057170753210198
2011 1.397815823554993 4.011583328247070 2.389000773429871 2.517192204793294 2.057170753210198
2012 1.014198780059815 2.692301511764526 1.769425034523010 1.913868834575017 2.057170753210198
2013 1.005231857299805 2.590061426162720 1.113069713115692 1.470064262549083 2.057170753210198
