PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.2346198558807373 0.7025933265686035 0.4202698469161987 0.4297251880168915 0.6999835454073605
1998 0.3232504725456238 1.819688916206360 0.5988119244575501 0.7764579753081004 0.6999835454073605
1999 0.4078839719295502 2.533981084823608 0.6920885443687439 0.8653712173302969 0.6999835454073605
2000 0.4110580384731293 1.660287022590637 0.7083192467689514 0.8567372014125189 0.6999835454073605
2001 0.3518705368041992 1.301344871520996 0.6938460767269135 0.7124238709608713 0.6999835454073605
2002 0.3631024658679962 1.234717369079590 0.6631938815116882 0.7327425455053648 0.6999835454073605
2003 0.4013352692127228 1.237300276756287 0.7047253549098969 0.7391783446073532 0.6999835454073605
2004 0.3718294203281403 1.813917756080627 0.7137970924377441 0.8343039055665334 0.6999835454073605
2005 0.3898577690124512 1.308700323104858 0.7313480377197266 0.7889949257175127 0.6999835454073605
2006 0.4095323383808136 1.259500145912170 0.6983965039253235 0.7378671591480573 0.6999835454073605
2007 0.3501906692981720 1.183484554290772 0.6257652640342712 0.6553698107600212 0.6999835454073605
2008 0.3610459268093109 1.140816450119019 0.6611726880073547 0.7036272386709849 0.6999835454073605
2009 0.3851337730884552 1.207047462463379 0.6576420962810516 0.7089490691820780 0.6999835454073605
2010 0.3388887345790863 1.353144645690918 0.5911679267883301 0.6765446414550146 0.6999835454073605
2011 0.3314013183116913 1.165139317512512 0.5345941483974457 0.6454001093904177 0.6999835454073605
2012 0.3053552210330963 0.8463834524154663 0.5991387963294983 0.5786954462528229 0.6999835454073605
2013 0.2788949012756348 0.5940570235252380 0.4955985844135284 0.4573316226402919 0.6999835454073605
