PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.1910576373338699 1.069693207740784 0.6413121223449707 0.6273777052760124 0.8319882190402816
1998 0.3310841917991638 1.208109736442566 0.8197817802429199 0.7628965328137080 0.8319882190402816
1999 0.2608891129493713 1.667702198028565 0.8056875765323639 0.8395043785373370 0.8319882190402816
2000 0.3297719955444336 1.469154357910156 0.8901849985122681 0.8154442235827446 0.8319882190402816
2001 0.2086306363344193 1.154772996902466 0.8354289829730988 0.7670154956479868 0.8319882190402816
2002 0.3306824862957001 2.072042226791382 0.8776611983776093 0.9497775336106619 0.8319882190402816
2003 0.2094658017158508 1.672612667083740 0.8391980826854706 0.8472345446546873 0.8319882190402816
2004 0.2389176189899445 1.486375451087952 0.8238950669765472 0.8309428865710894 0.8319882190402816
2005 0.2530178725719452 1.553459048271179 0.7894395887851715 0.7945026854674021 0.8319882190402816
2006 0.3451915085315704 1.355201721191406 0.9351068139076233 0.8820831651488940 0.8319882190402816
2007 0.2113308757543564 1.380673408508301 0.8294223546981812 0.8777280636131764 0.8319882190402816
2008 0.3273036479949951 1.546690464019775 0.8535030484199524 0.8662569249669710 0.8319882190402816
2009 0.3896600008010864 1.809720516204834 0.7502359151840210 0.9292341247200966 0.8319882190402816
2010 0.2310159653425217 1.367401242256165 0.7628260850906372 0.8130683513979117 0.8319882190402816
2011 0.2401480823755264 1.267885565757752 0.8238182365894318 0.8069065523644289 0.8319882190402816
2012 0.2217376232147217 1.401374220848084 0.8433322608470917 0.8304600392778715 0.8319882190402816
2013 0.3885924518108368 1.398198723793030 0.9064475297927856 0.9033665160338084 0.8319882190402816
