PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.2651856541633606 1.177250742912293 0.7249987125396729 0.7042396813631058 0.8158975276438629
1998 0.2997108399868012 4.362705230712891 0.8905479907989502 1.272441502660513 0.8158975276438629
1999 0.2732155323028565 1.322411060333252 0.9405175447463989 0.8520441651344299 0.8158975276438629
2000 0.3020075559616089 1.128739953041077 0.9662241339683533 0.8372896648943424 0.8158975276438629
2001 0.2850905060768127 1.089819550514221 0.8599045574665070 0.7799909152090550 0.8158975276438629
2002 0.2575518488883972 1.094088792800903 0.8023752272129059 0.7555197589099407 0.8158975276438629
2003 0.2976739704608917 1.159710168838501 0.8529652059078217 0.7981523647904396 0.8158975276438629
2004 0.3066165447235107 1.004963755607605 0.7664852738380432 0.7010494470596314 0.8158975276438629
2005 0.3735954463481903 1.321961641311646 0.9066461622714996 0.8407428972423077 0.8158975276438629
2006 0.3043164610862732 1.138511538505554 0.7760578393936157 0.7423538044095039 0.8158975276438629
2007 0.3088779151439667 1.122015833854675 0.8652277588844299 0.7719841115176678 0.8158975276438629
2008 0.2699776589870453 1.545462131500244 0.9595924019813538 0.8696513734757900 0.8158975276438629
2009 0.2620299160480499 1.350142240524292 0.8044445812702179 0.7954737730324268 0.8158975276438629
2010 0.3075983524322510 1.302392959594727 0.9063041806221008 0.7985712513327599 0.8158975276438629
2011 0.2701024115085602 1.258568048477173 0.8889945745468140 0.8325473256409168 0.8158975276438629
2012 0.2867502868175507 1.198660850524902 0.9538511037826538 0.8593694120645523 0.8158975276438629
2013 0.3098748028278351 1.363498091697693 0.4809865951538086 0.6588365212082863 0.8158975276438629
