PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.2858064472675324 2.079141616821289 1.255304515361786 1.092946391552687 1.101902786655594
1998 0.3648017942905426 2.891980886459351 1.374057054519653 1.378387386148626 1.101902786655594
1999 0.4455011188983917 3.431663990020752 1.197957754135132 1.230054868893190 1.101902786655594
2000 0.3916667401790619 2.782285690307617 1.191311359405518 1.165515051646666 1.101902786655594
2001 0.3514213263988495 2.947996377944946 1.370870471000671 1.309705449776216 1.101902786655594
2002 0.3157806992530823 2.531083583831787 1.199567556381226 1.199476404623552 1.101902786655594
2003 0.2867029309272766 2.182498216629028 1.245161294937134 1.149047236550938 1.101902786655594
2004 0.2339241206645966 2.352065801620483 1.130225300788879 1.103472991423173 1.101902786655594
2005 0.2635348439216614 1.853784322738648 1.102977752685547 1.037258912216533 1.101902786655594
2006 0.2514751553535461 2.047002792358398 1.114469289779663 1.016223151575435 1.101902786655594
2007 0.3402937352657318 1.634630680084229 1.099639058113098 0.9138101122596047 1.101902786655594
2008 0.3764608800411224 1.886832952499390 1.120801448822022 1.007431604645469 1.101902786655594
2009 0.2605821490287781 2.070719718933106 0.9702037572860718 1.030670092864470 1.101902786655594
2010 0.2932268083095551 1.820577979087830 0.9667201638221741 0.9406895718791268 1.101902786655594
2011 0.3226163685321808 1.639106154441834 1.160055160522461 0.9962671344930475 1.101902786655594
2012 0.2261103093624115 2.133849620819092 1.406078457832336 1.152083518830213 1.101902786655594
2013 0.2821395397186279 1.805259585380554 1.022750884294510 1.009307493766149 1.101902786655594
