PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.2910652756690979 1.071709156036377 0.6202498674392700 0.6774550318717957 0.9560458812935678
1998 0.4093209803104401 1.513242483139038 0.7390142977237701 0.8178763066728910 0.9560458812935678
1999 0.4219421148300171 1.377963542938232 0.7466747462749481 0.8230713158845902 0.9560458812935678
2000 0.4455813467502594 1.931208491325378 0.9099736809730530 1.025410888095697 0.9560458812935678
2001 0.4285568296909332 2.041356086730957 0.8235303163528442 0.9885491902629534 0.9560458812935678
2002 0.6151469945907593 1.558755159378052 0.7751682400703430 0.9106379052003225 0.9560458812935678
2003 0.6448631286621094 2.062412977218628 0.9081297814846039 1.012744357188543 0.9560458812935678
2004 0.5464428663253784 2.610336303710938 0.7503530979156494 1.014227658510208 0.9560458812935678
2005 0.5124052762985230 1.442665696144104 0.7850547432899475 0.8961350470781326 0.9560458812935678
2006 0.6796842217445374 1.479876160621643 0.9096901714801788 0.9717069715261459 0.9560458812935678
2007 0.5099440813064575 2.425378799438477 0.7835182249546051 0.9593556076288223 0.9560458812935678
2008 0.5265942215919495 3.308175325393677 0.8336175680160523 1.161143486698469 0.9560458812935678
2009 0.6064673066139221 1.949559450149536 0.9154499173164368 1.084419851501783 0.9560458812935678
2010 0.5571483969688416 1.964563131332398 0.7483558654785156 0.8998308877150217 0.9560458812935678
2011 0.5463712215423584 2.434190988540649 0.7507026493549347 1.053035850326220 0.9560458812935678
2012 0.4437688589096069 2.278326988220215 0.8569144606590271 0.9937946299711863 0.9560458812935678
2013 0.3799299001693726 1.859399318695068 0.7346788048744202 0.9633849958578745 0.9560458812935678
