PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.2400147616863251 1.453659415245056 0.7055582404136658 0.7254360169172287 0.6680211925185193
1998 0.3887009918689728 1.648012042045593 0.7335392236709595 0.8223595569531123 0.6680211925185193
1999 0.4283267557621002 2.129299640655518 0.5738935470581055 0.7466732114553452 0.6680211925185193
2000 0.3730148673057556 1.602828145027161 0.7046233117580414 0.7439258967836698 0.6680211925185193
2001 0.3611606061458588 2.218358278274536 0.5809450149536133 0.7566676884889603 0.6680211925185193
2002 0.2772793769836426 1.303881049156189 0.7561063170433044 0.7056369955341021 0.6680211925185193
2003 0.2358295768499374 1.498996257781982 0.5835424363613129 0.6368971814711889 0.6680211925185193
2004 0.2267167866230011 1.606151342391968 0.5905183255672455 0.6188013094166914 0.6680211925185193
2005 0.2390674948692322 1.673015594482422 0.6111929714679718 0.6343190868695577 0.6680211925185193
2006 0.2728977799415588 1.482260942459106 0.6750673651695252 0.6512621591488520 0.6680211925185193
2007 0.2744710445404053 1.402176856994629 0.5493281781673431 0.6150179977218310 0.6680211925185193
2008 0.2495659738779068 1.201178789138794 0.6165526509284973 0.6614451992015044 0.6680211925185193
2009 0.2709043025970459 1.234406471252441 0.5379105955362320 0.5770388692617416 0.6680211925185193
2010 0.2975714504718781 1.767003655433655 0.6873139739036560 0.7423088178038597 0.6680211925185193
2011 0.2207812070846558 1.019981384277344 0.5988995730876923 0.5849492910007635 0.6680211925185193
2012 0.2658797800540924 1.631502747535706 0.6160227060317993 0.6312486901879311 0.6680211925185193
2013 0.2857774794101715 0.9679150581359863 0.4482095837593079 0.5023723045984904 0.6680211925185193
