PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.7114996910095215 1.622920036315918 1.070388913154602 1.126836568117142 1.291720710840880
1998 0.9725627899169922 1.452188849449158 1.247571587562561 1.236712018648783 1.291720710840880
1999 0.8286460041999817 1.591483354568481 1.103677570819855 1.120088140169780 1.291720710840880
2000 0.8176685571670532 1.665995001792908 1.009942680597305 1.085530926783880 1.291720710840880
2001 0.8347513079643250 1.788324356079102 1.168058812618256 1.233226418495178 1.291720710840880
2002 0.8855934143066406 2.194215536117554 1.145215094089508 1.342634990811348 1.291720710840880
2003 0.9028928875923157 2.190959215164185 1.383764863014221 1.489436541994413 1.291720710840880
2004 0.8279113173484802 1.698441386222839 1.156583607196808 1.191681469480197 1.291720710840880
2005 0.8851374983787537 1.572923183441162 1.123470127582550 1.140126829346021 1.291720710840880
2006 0.8366087675094605 1.678178548812866 1.167247593402863 1.236938228209813 1.291720710840880
2007 0.8258426785469055 1.976235151290894 1.280048489570618 1.295463030536969 1.291720710840880
2008 0.9310606122016907 1.775073528289795 1.323472738265991 1.326591074466705 1.291720710840880
2009 0.9340271949768066 2.000896692276001 1.270142018795013 1.340332115689914 1.291720710840880
2010 1.004420161247253 1.777364730834961 1.491654634475708 1.475700547297796 1.291720710840880
2011 0.9860721826553345 2.188585996627808 1.470732092857361 1.517010639111201 1.291720710840880
2012 0.8640273213386536 1.907489418983460 1.379259824752808 1.372183089454969 1.291720710840880
2013 1.138192892074585 2.227574110031128 1.302479863166809 1.428759455680847 1.291720710840880
