PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.09004125744104385 0.2170347422361374 0.1408175006508827 0.1460350818932056 0.1767712032678080
1998 0.09037161618471146 0.2376147657632828 0.1518897861242294 0.1575950061281522 0.1767712032678080
1999 0.1060909032821655 0.2533912956714630 0.1545974761247635 0.1644349222381910 0.1767712032678080
2000 0.1050638407468796 0.2224070429801941 0.1487506851553917 0.1597338877618313 0.1767712032678080
2001 0.1034630537033081 0.2541515231132507 0.1586626246571541 0.1683682457854351 0.1767712032678080
2002 0.1226612180471420 0.2740802466869354 0.1720036193728447 0.1800162283082803 0.1767712032678080
2003 0.1212799027562141 0.2630231082439423 0.1964700594544411 0.1860634119560321 0.1767712032678080
2004 0.1210653930902481 0.2447910308837891 0.1830274313688278 0.1825105448563894 0.1767712032678080
2005 0.1145423799753189 0.2534164786338806 0.1801435947418213 0.1792908590286970 0.1767712032678080
2006 0.1167560890316963 0.2610349655151367 0.1659765094518662 0.1777055207639933 0.1767712032678080
2007 0.1118173003196716 0.2660999894142151 0.1534356847405434 0.1713427907476822 0.1767712032678080
2008 0.1271929442882538 0.2825040817260742 0.1612222269177437 0.1813453125456969 0.1767712032678080
2009 0.1246788501739502 0.2730101346969605 0.2032488584518433 0.2001850853363673 0.1767712032678080
2010 0.1123564913868904 0.2442289441823959 0.1685476824641228 0.1823252979665995 0.1767712032678080
2011 0.1167431473731995 0.2406679093837738 0.1886487230658531 0.1857459396123886 0.1767712032678080
2012 0.1182705163955689 0.2811903953552246 0.1954640150070190 0.2053380981087685 0.1767712032678080
2013 0.1081858500838280 0.2191978245973587 0.1865735575556755 0.1770742225150267 0.1767712032678080
