PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.9963048100471497 2.782174825668335 2.083992004394531 1.954157213370005 1.388512143315304
1998 1.422121286392212 3.229625225067139 1.735855102539063 1.916877508163452 1.388512143315304
1999 1.063715219497681 1.961580157279968 1.378081321716309 1.396888899803162 1.388512143315304
2000 0.2542699873447418 2.120690345764160 1.118492841720581 1.058866211346218 1.388512143315304
2001 0.5781835317611694 1.889390826225281 1.458833396434784 1.397412161032359 1.388512143315304
2002 0.4742235243320465 2.120144367218018 0.9184651970863342 1.191082257777453 1.388512143315304
2003 0.2599508762359619 4.197597980499268 0.9208665192127228 1.320175364613533 1.388512143315304
2004 0.3883014917373657 1.905698060989380 1.141771554946899 1.088196320193154 1.388512143315304
2005 0.4011299312114716 5.077751636505127 1.035884529352188 1.480457827448845 1.388512143315304
2006 0.3394199907779694 2.699034690856934 1.148425936698914 1.263258740305901 1.388512143315304
2007 0.3496890962123871 3.357411146163940 0.9827878773212433 1.234512668102980 1.388512143315304
2008 0.4003674685955048 7.188649177551270 1.246923327445984 1.863943036645651 1.388512143315304
2009 0.3702565729618073 1.883895158767700 1.000873565673828 1.049582757055759 1.388512143315304
2010 0.3123415112495422 3.880526542663574 1.072411388158798 1.351280689239502 1.388512143315304
2011 0.4703710973262787 4.003449916839600 0.9917877614498138 1.363624438643456 1.388512143315304
2012 0.3852516114711762 1.964293122291565 1.490212917327881 1.289961461509977 1.388512143315304
2013 0.3538105785846710 3.209487676620483 0.9872086346149445 1.384428881108761 1.388512143315304
