PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.5569749474525452 0.9811092019081116 0.7029248178005219 0.7104605138301849 1.248053763134807
1998 0.6635301113128662 1.426482081413269 0.9402834773063660 1.001491402586301 1.248053763134807
1999 0.6914632916450501 1.847789049148560 1.128393173217773 1.218216295043628 1.248053763134807
2000 0.7683864831924439 1.825180292129517 1.099107444286346 1.180447787046433 1.248053763134807
2001 0.7578073740005493 1.752020359039307 1.301144659519196 1.214260722200076 1.248053763134807
2002 0.7767801880836487 1.932996630668640 1.168800175189972 1.240351816018422 1.248053763134807
2003 0.9772312641143799 1.929618358612061 1.276402831077576 1.347803602615992 1.248053763134807
2004 0.9523270130157471 1.928698539733887 1.378528416156769 1.360936681429545 1.248053763134807
2005 0.9594225287437439 1.503505945205689 1.164156496524811 1.214621275663376 1.248053763134807
2006 0.9387012124061585 1.849954843521118 1.409481346607208 1.398327663540840 1.248053763134807
2007 0.9814156889915466 1.903188467025757 1.391584396362305 1.419980332255364 1.248053763134807
2008 1.065538406372070 1.998459100723267 1.462043285369873 1.470460037390391 1.248053763134807
2009 0.8919616937637329 1.951606750488281 1.498931527137756 1.435220633943876 1.248053763134807
2010 0.9439864754676819 2.118050813674927 1.240314960479736 1.417948896686236 1.248053763134807
2011 0.9381869435310364 1.816817045211792 1.243474066257477 1.323399454355240 1.248053763134807
2012 0.6866018176078796 1.718487143516541 1.118258655071259 1.165331691503525 1.248053763134807
2013 0.6763941049575806 2.118571519851685 0.8701559007167816 1.097655167182287 1.248053763134807
