PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.4817756712436676 0.9304797053337097 0.6595811247825623 0.7149751991033554 1.000631299585688
1998 0.3467138111591339 1.020161390304565 0.6977218091487885 0.6400769725441933 1.000631299585688
1999 0.4282066524028778 1.233847498893738 0.8752078711986542 0.8408752903342247 1.000631299585688
2000 0.5423402190208435 1.834107279777527 0.9751466810703278 1.074170554677645 1.000631299585688
2001 0.4055140316486359 2.053900480270386 1.122002363204956 1.123826891183853 1.000631299585688
2002 0.6465132832527161 1.711585640907288 0.9339446723461151 1.019347687562307 1.000631299585688
2003 0.5780970454216003 1.436924457550049 1.035077393054962 0.9978645046552023 1.000631299585688
2004 0.5950160026550293 1.416197657585144 0.8628520667552948 0.8957209835449854 1.000631299585688
2005 0.5433683395385742 1.442823171615601 0.9479718804359436 0.9679815570513407 1.000631299585688
2006 0.6275137662887573 1.757643103599548 1.013280004262924 1.114527682463328 1.000631299585688
2007 0.7054179906845093 1.577993750572205 1.018400222063065 1.082718307773272 1.000631299585688
2008 0.7038843035697937 1.881234645843506 1.137029170989990 1.219324777523677 1.000631299585688
2009 0.6424609422683716 1.872393846511841 0.9357380568981171 1.102406034866969 1.000631299585688
2010 0.6229752898216248 1.441736698150635 0.9553146958351135 0.9658733506997427 1.000631299585688
2011 0.8023207783699036 1.561413407325745 1.168512880802155 1.165414998928706 1.000631299585688
2012 0.4067831337451935 1.818404316902161 1.056273579597473 1.101188165446122 1.000631299585688
2013 0.5862258672714233 1.425572156906128 0.9725351035594940 0.9844391345977783 1.000631299585688
