21,1950,539629.4804,390649335.9
21,1951,873573.9672,743923517.7
21,1952,875967.8703,611127239.6
21,1953,626903.9615,455423621.4
21,1954,1039656.045,652516558.6
21,1955,870086.4625,435697432.3
21,1956,1069052.972,762848275.1
21,1957,1010982.467,676054215.5
21,1958,975788.4392,733158940.4
21,1959,1166646.218,918351173.6
21,1960,1080215.817,571394003
21,1961,818565.9434,696930733.6
21,1962,714037.2136,659328243.7
21,1963,802453.2647,695389002.2
21,1964,985515.6906,869711374.5
21,1965,1227006.161,696526985.5
21,1966,1563827.715,1306129437
21,1967,1357894.409,772439151.9
21,1968,604266.4939,525922799.9
21,1969,617884.2074,681495910.8
21,1970,825519.0527,648523857.2
21,1971,1203908.947,886651891.6
21,1972,1274663.1,903689335
21,1973,447532.5505,982898651.8
21,1974,608008.9152,1028346672
21,1975,496814.9712,588593659.3
21,1976,620994.8747,1110325316
21,1977,809513.3306,1288659956
21,1978,742088.0894,1514803758
21,1979,1198891.023,1561246470
21,1980,1280999.776,813153085.2
21,1981,1346685.129,1080449656
21,1982,714756.8528,981360761.9
21,1983,1043163.078,798185734.4
21,1984,813456.5302,708421616.1
21,1985,628384.184,413972097.4
21,1986,648679.0069,791613371.5
21,1987,583135.5016,868344413.9
21,1988,676584.3577,912333020.1
21,1989,496831.8263,634666830.7
21,1990,415715.3948,435057532
21,1991,601856.5145,532344005.7
21,1992,633490.9053,513421459.5
21,1993,871433.5889,556411921
21,1994,955711.7721,661814457.5
21,1995,1220509.817,218066753.6
21,1996,1465632.331,259160745.4
21,1997,1630888.643,239162542.1
21,1998,1474661.536,215678311.5
21,1999,1468026.939,201526059.1
21,2000,1498080.12,180866660.4
21,2001,1486042.662,225555279
21,2002,1284237.447,193343790.8
21,2003,1674169.774,176124592.3
21,2004,1435363.261,228218302.3
21,2005,1341405.944,246124403.6
21,2006,1349955.552,313447189.6
21,2007,1372651.95,613150986.5
21,2008,1383718.338,608149826
21,2009,1388325.652,657671506.4
21,2010,1391803.985,686775633.2
