8,1950,267111.3747,517238995.1
8,1951,233465.3146,362537238.3
8,1952,270339.6602,228917535
8,1953,251258.9584,210848126.6
8,1954,301307.7588,255657848.5
8,1955,296092.9477,317464564.8
8,1956,312222.4741,284371997.8
8,1957,307947.2618,279365023
8,1958,302698.3185,301468438.2
8,1959,331788.1737,326626733
8,1960,353320.0463,393525149.7
8,1961,377135.469,390486081.6
8,1962,429764.6827,443567387.7
8,1963,565371.1407,392522043.1
8,1964,524450.3525,451564864.1
8,1965,571957.7785,510358047.7
8,1966,531816.8177,473745838.3
8,1967,489035.3946,427672184.5
8,1968,676693.4888,490141442.5
8,1969,785439.0209,565900622.5
8,1970,942467.6509,860506201.4
8,1971,852459.6448,700920441.4
8,1972,685977.4015,720134857.9
8,1973,902550.3071,1001606616
8,1974,634927.4215,775605331.1
8,1975,637330.4777,757849553.5
8,1976,562660.8096,849887974.3
8,1977,428259.6755,734947901.2
8,1978,506938.9013,1158499551
8,1979,540764.1392,1383661292
8,1980,559233.7151,1072566302
8,1981,553361.4607,837325826.1
8,1982,558552.0856,889986266.7
8,1983,506149.8846,686698100.8
8,1984,542647.8503,780255152.5
8,1985,588291.8268,821556835.4
8,1986,623680.6536,871608145.5
8,1987,591421.3443,913927607.3
8,1988,596388.6198,954820601.4
8,1989,610876.5091,814841400.5
8,1990,600882.8089,748186597.2
8,1991,554619.3505,622998011.1
8,1992,489716.9804,557567608.8
8,1993,376039.5238,438110593.4
8,1994,343049.6819,535751136.1
8,1995,329092.6425,671368759
8,1996,328784.5917,493938181.4
8,1997,322636.128,416364421.2
8,1998,335135.3477,387694914.4
8,1999,347977.6006,449234335.6
8,2000,352533.9354,551795296.5
8,2001,349805.0544,484054922
8,2002,363855.4311,497741197.2
8,2003,344558.378,550297069.4
8,2004,371067.2276,643737965
8,2005,351017.0741,562849637.8
8,2006,341953.9961,464580222.4
8,2007,314541.8746,477373678.7
8,2008,309501.9721,485419947.6
8,2009,303557.1122,493458286
8,2010,294894.8052,499849617.8
