99,1950,24031.41907
99,1951,38177.6739
99,1952,42297.7052
99,1953,47201.41475
99,1954,73147.69564
99,1955,83121.09697
99,1956,95193.96595
99,1957,92436.80266
99,1958,81154.61375
99,1959,85517.01407
99,1960,76407.97713
99,1961,83481.55099
99,1962,86030.53976
99,1963,80856.2065
99,1964,101144.7356
99,1965,110261.9731
99,1966,139605.5495
99,1967,127743.7117
99,1968,148341.2619
99,1969,146676.8767
99,1970,341196.2467
99,1971,454641.4409
99,1972,545177.5315
99,1973,549632.3436
99,1974,574996.2032
99,1975,452465.2518
99,1976,465478.7635
99,1977,428791.9569
99,1978,488029.6868
99,1979,454435.3653
99,1980,498501.8551
99,1981,550316.2492
99,1982,541950.597
99,1983,654749.3574
99,1984,664371.9273
99,1985,615796.9784
99,1986,811187.2338
99,1987,861962.2297
99,1988,813992.6241
99,1989,878015.5759
99,1990,1022906.805
99,1991,1093518.92
99,1992,951097.6256
99,1993,987913.6292
99,1994,1114388.196
99,1995,1078346.205
99,1996,956067.2568
99,1997,987231.2276
99,1998,1124216.269
99,1999,1288253.581
99,2000,1323224.241
99,2001,1367098.764
99,2002,1346096.541
99,2003,1349712.874
99,2004,1299092.382
99,2005,1305380.555
99,2006,1324302.974
99,2007,1038895.383
99,2008,1025272.109
99,2009,1054016.993
99,2010,1050953.027
