LME,LME_NUM,YEAR,MEAN
BLACK_SEA,62,1998,1.173
BLACK_SEA,62,1999,1.569
BLACK_SEA,62,2000,1.260
BLACK_SEA,62,2001,1.502
BLACK_SEA,62,2002,1.203
BLACK_SEA,62,2003,1.118
BLACK_SEA,62,2004,1.145
BLACK_SEA,62,2005,1.269
BLACK_SEA,62,2006,1.288
BLACK_SEA,62,2007,1.255
BLACK_SEA,62,2008,1.264
BLACK_SEA,62,2009,1.271
BLACK_SEA,62,2010,1.419
BLACK_SEA,62,2011,1.150
BLACK_SEA,62,2012,1.373
BLACK_SEA,62,2013,1.203
