LME,LME_NUM,YEAR,MEAN
BARENTS_SEA,20,1998,0.9131
BARENTS_SEA,20,1999,0.6030
BARENTS_SEA,20,2000,0.4993
BARENTS_SEA,20,2001,0.5119
BARENTS_SEA,20,2002,0.4523
BARENTS_SEA,20,2003,0.5094
BARENTS_SEA,20,2004,0.4960
BARENTS_SEA,20,2005,0.5032
BARENTS_SEA,20,2006,0.4775
BARENTS_SEA,20,2007,0.4417
BARENTS_SEA,20,2008,0.4970
BARENTS_SEA,20,2009,0.5323
BARENTS_SEA,20,2010,0.5275
BARENTS_SEA,20,2011,0.5241
BARENTS_SEA,20,2012,0.5870
BARENTS_SEA,20,2013,0.5860
