LME,LME_NUM,YEAR,MEAN
SEA_OF_JAPAN,50,1998,0.7317
SEA_OF_JAPAN,50,1999,0.6425
SEA_OF_JAPAN,50,2000,0.5618
SEA_OF_JAPAN,50,2001,0.5756
SEA_OF_JAPAN,50,2002,0.5457
SEA_OF_JAPAN,50,2003,0.5164
SEA_OF_JAPAN,50,2004,0.5289
SEA_OF_JAPAN,50,2005,0.5048
SEA_OF_JAPAN,50,2006,0.5265
SEA_OF_JAPAN,50,2007,0.5096
SEA_OF_JAPAN,50,2008,0.4806
SEA_OF_JAPAN,50,2009,0.5336
SEA_OF_JAPAN,50,2010,0.5747
SEA_OF_JAPAN,50,2011,0.5327
SEA_OF_JAPAN,50,2012,0.5148
SEA_OF_JAPAN,50,2013,0.5645
