LME,LME_NUM,YEAR,MONTH,MEAN
SOUTH_CHINA_SEA,36,1996,11,0.1690
SOUTH_CHINA_SEA,36,1996,12,0.2037
SOUTH_CHINA_SEA,36,1997,01,0.1613
SOUTH_CHINA_SEA,36,1997,02,0.1258
SOUTH_CHINA_SEA,36,1997,03,0.1277
SOUTH_CHINA_SEA,36,1997,04,0.1121
SOUTH_CHINA_SEA,36,1997,05,0.1023
SOUTH_CHINA_SEA,36,1997,06,0.1072
SOUTH_CHINA_SEA,36,1997,09,0.2034
SOUTH_CHINA_SEA,36,1997,10,0.1593
SOUTH_CHINA_SEA,36,1997,11,0.1616
SOUTH_CHINA_SEA,36,1997,12,0.1833
SOUTH_CHINA_SEA,36,1998,01,0.1673
SOUTH_CHINA_SEA,36,1998,02,0.1609
SOUTH_CHINA_SEA,36,1998,03,0.1418
SOUTH_CHINA_SEA,36,1998,04,0.1346
SOUTH_CHINA_SEA,36,1998,05,0.1141
SOUTH_CHINA_SEA,36,1998,06,0.1114
SOUTH_CHINA_SEA,36,1998,07,0.1249
SOUTH_CHINA_SEA,36,1998,08,0.1339
SOUTH_CHINA_SEA,36,1998,09,0.1396
SOUTH_CHINA_SEA,36,1998,10,0.1844
SOUTH_CHINA_SEA,36,1998,11,0.2013
SOUTH_CHINA_SEA,36,1998,12,0.2484
SOUTH_CHINA_SEA,36,1999,01,0.2683
SOUTH_CHINA_SEA,36,1999,02,0.2438
SOUTH_CHINA_SEA,36,1999,03,0.1572
SOUTH_CHINA_SEA,36,1999,04,0.1346
SOUTH_CHINA_SEA,36,1999,05,0.1274
SOUTH_CHINA_SEA,36,1999,06,0.1546
SOUTH_CHINA_SEA,36,1999,07,0.1689
SOUTH_CHINA_SEA,36,1999,08,0.1816
SOUTH_CHINA_SEA,36,1999,09,0.1721
SOUTH_CHINA_SEA,36,1999,10,0.1616
SOUTH_CHINA_SEA,36,1999,11,0.2058
SOUTH_CHINA_SEA,36,1999,12,0.3943
SOUTH_CHINA_SEA,36,2000,01,0.2518
SOUTH_CHINA_SEA,36,2000,02,0.2011
SOUTH_CHINA_SEA,36,2000,03,0.1841
SOUTH_CHINA_SEA,36,2000,04,0.1472
SOUTH_CHINA_SEA,36,2000,05,0.1399
SOUTH_CHINA_SEA,36,2000,06,0.1482
SOUTH_CHINA_SEA,36,2000,07,0.1892
SOUTH_CHINA_SEA,36,2000,08,0.1816
SOUTH_CHINA_SEA,36,2000,09,0.1844
SOUTH_CHINA_SEA,36,2000,10,0.1794
SOUTH_CHINA_SEA,36,2000,11,0.2209
SOUTH_CHINA_SEA,36,2000,12,0.2422
SOUTH_CHINA_SEA,36,2001,01,0.2291
SOUTH_CHINA_SEA,36,2001,02,0.2080
SOUTH_CHINA_SEA,36,2001,03,0.1790
SOUTH_CHINA_SEA,36,2001,04,0.1422
SOUTH_CHINA_SEA,36,2001,05,0.1363
SOUTH_CHINA_SEA,36,2001,06,0.1356
SOUTH_CHINA_SEA,36,2001,07,0.1914
SOUTH_CHINA_SEA,36,2001,08,0.1935
SOUTH_CHINA_SEA,36,2001,09,0.1866
SOUTH_CHINA_SEA,36,2001,10,0.1777
SOUTH_CHINA_SEA,36,2001,11,0.2323
SOUTH_CHINA_SEA,36,2001,12,0.2614
SOUTH_CHINA_SEA,36,2002,01,0.2724
SOUTH_CHINA_SEA,36,2002,02,0.2280
SOUTH_CHINA_SEA,36,2002,03,0.1695
SOUTH_CHINA_SEA,36,2002,04,0.1448
SOUTH_CHINA_SEA,36,2002,05,0.1378
SOUTH_CHINA_SEA,36,2002,06,0.1552
SOUTH_CHINA_SEA,36,2002,07,0.1830
SOUTH_CHINA_SEA,36,2002,08,0.2053
SOUTH_CHINA_SEA,36,2002,09,0.1867
SOUTH_CHINA_SEA,36,2002,10,0.1713
SOUTH_CHINA_SEA,36,2002,11,0.1944
SOUTH_CHINA_SEA,36,2002,12,0.2029
SOUTH_CHINA_SEA,36,2003,01,0.2775
SOUTH_CHINA_SEA,36,2003,02,0.2234
SOUTH_CHINA_SEA,36,2003,03,0.1806
