LME,LME_NUM,YEAR,MEAN
EAST_BERING_SEA,1,1998,0.8203
EAST_BERING_SEA,1,1999,0.7725
EAST_BERING_SEA,1,2000,0.6984
EAST_BERING_SEA,1,2001,0.7013
EAST_BERING_SEA,1,2002,0.6479
EAST_BERING_SEA,1,2003,0.6285
EAST_BERING_SEA,1,2004,0.5903
EAST_BERING_SEA,1,2005,0.5697
EAST_BERING_SEA,1,2006,0.5956
EAST_BERING_SEA,1,2007,0.4675
EAST_BERING_SEA,1,2008,0.5720
EAST_BERING_SEA,1,2009,0.6312
EAST_BERING_SEA,1,2010,0.6110
EAST_BERING_SEA,1,2011,0.5232
EAST_BERING_SEA,1,2012,0.6063
EAST_BERING_SEA,1,2013,0.6317
