LME,LME_NUM,YEAR,MEAN
RED_SEA,33,1998,0.8659
RED_SEA,33,1999,0.9091
RED_SEA,33,2000,0.8649
RED_SEA,33,2001,0.8322
RED_SEA,33,2002,0.9526
RED_SEA,33,2003,0.9275
RED_SEA,33,2004,0.9227
RED_SEA,33,2005,0.8958
RED_SEA,33,2006,0.9460
RED_SEA,33,2007,0.9084
RED_SEA,33,2008,0.8616
RED_SEA,33,2009,0.8426
RED_SEA,33,2010,0.8434
RED_SEA,33,2011,0.7542
RED_SEA,33,2012,0.8175
RED_SEA,33,2013,0.7957
