18,1950,4.301679602,0
18,1951,4.260364822,0.05145569
18,1952,4.276164683,0.626593135
18,1953,4.179192607,0.381344561
18,1954,4.111287125,0.415594818
18,1955,4.09682821,0.410262205
18,1956,4.110238351,0.508056839
18,1957,4.093607406,0.501637356
18,1958,4.10604515,0.547131562
18,1959,4.088346911,0.510375265
18,1960,4.179196586,0.735159281
18,1961,4.244658787,0.892947641
18,1962,4.218505665,0.864429825
18,1963,4.314453668,1.70829895
18,1964,4.306966343,1.482881502
18,1965,4.336206778,1.564571842
18,1966,4.348778804,1.589493305
18,1967,4.356492255,1.758471116
18,1968,4.365254069,1.644262639
18,1969,4.33214931,0.95564049
18,1970,4.207051246,0.114753979
18,1971,4.23882412,0.286795685
18,1972,4.243631527,0.259167998
18,1973,4.072127438,-0.503959077
18,1974,3.874593673,-0.886907591
18,1975,3.77787031,-0.820982929
18,1976,3.44968912,-1.715701149
18,1977,3.517303288,-1.523195967
18,1978,3.551057426,-1.53979265
18,1979,3.631080292,-1.218137714
18,1980,3.570696368,-1.566234733
18,1981,3.674883537,-1.356922061
18,1982,3.676813676,-1.275689116
18,1983,3.670552531,-1.36331198
18,1984,3.525800071,-1.889328818
18,1985,3.145095092,-2.856671743
18,1986,2.968825091,-3.260700465
18,1987,3.128020173,-2.792408127
18,1988,3.68797068,-1.29167396
18,1989,3.83897223,-0.498462262
18,1990,3.640689482,-1.178508281
18,1991,3.221455245,-2.53382558
18,1992,3.006751144,-3.084743935
18,1993,3.007522653,-3.140886591
18,1994,2.940928575,-2.562444432
18,1995,2.892802139,-2.663845308
18,1996,2.996938889,-2.487598481
18,1997,3.054911601,-2.418976903
18,1998,3.046778652,-2.441007303
18,1999,3.106356935,-2.22678941
18,2000,2.888512135,-2.78857829
18,2001,2.926180748,-2.579037442
18,2002,3.133066474,-2.127711006
18,2003,3.067970052,-2.12356975
18,2004,2.99806678,-2.036523569
18,2005,2.993515911,-2.063317995
18,2006,3.001108448,-1.996420981
18,2007,2.945739924,-2.414142434
18,2008,2.945652585,-2.465589211
18,2009,2.961816934,-2.508220011
18,2010,2.969205076,-2.441754163
