19,1950,139351.0329
19,1951,192532.2716
19,1952,205101.8601
19,1953,245384.0667
19,1954,221186.6979
19,1955,154314.3003
19,1956,201405.5096
19,1957,198056.1847
19,1958,212510.7752
19,1959,181841.0664
19,1960,222771.8722
19,1961,184356.5452
19,1962,201725.7026
19,1963,194339.3048
19,1964,191747.4743
19,1965,214966.6106
19,1966,149007.9178
19,1967,166136.8033
19,1968,161294.694
19,1969,190615.74
19,1970,185696.3053
19,1971,206722.2629
19,1972,176002.197
19,1973,178773.8982
19,1974,166289.5451
19,1975,153761.6967
19,1976,152441.4937
19,1977,128871.9799
19,1978,118999.4907
19,1979,150932.9661
19,1980,145871.9533
19,1981,163397.4456
19,1982,188214.2043
19,1983,182236.9568
19,1984,174089.6104
19,1985,168219.8995
19,1986,185894.7974
19,1987,188089.8545
19,1988,195040.8853
19,1989,195142.9017
19,1990,220377.6417
19,1991,218805.4884
19,1992,200649.6551
19,1993,200385.5396
19,1994,216649.1517
19,1995,209739.9448
19,1996,198694.4748
19,1997,188717.97
19,1998,171101.9492
19,1999,153277.4465
19,2000,151263.4737
19,2001,135594.1172
19,2002,159164.0212
19,2003,177013.5788
19,2004,191701.288
19,2005,194971.4412
19,2006,202565.7758
19,2007,215495.5602
19,2008,183035.5268
19,2009,200882.9396
19,2010,224859.8384
