6,1950,25509.72312
6,1951,27418.0424
6,1952,29904.67296
6,1953,30604.95721
6,1954,28489.14269
6,1955,25328.55398
6,1956,24673.15157
6,1957,22919.93342
6,1958,20065.22766
6,1959,23472.76141
6,1960,26720.48495
6,1961,21716.96799
6,1962,22440.94398
6,1963,29608.19733
6,1964,25685.53378
6,1965,26640.04961
6,1966,24155.99551
6,1967,29402.77315
6,1968,35112.7905
6,1969,31682.79903
6,1970,33926.07811
6,1971,35751.43356
6,1972,31008.55854
6,1973,24172.64435
6,1974,27653.49064
6,1975,25180.59701
6,1976,36640.78268
6,1977,37125.17433
6,1978,42961.76482
6,1979,37465.93027
6,1980,42631.19474
6,1981,57523.97379
6,1982,64633.18372
6,1983,68089.45387
6,1984,125472.3176
6,1985,71765.08665
6,1986,48766.02786
6,1987,58799.48974
6,1988,57288.28163
6,1989,44350.41999
6,1990,36336.75749
6,1991,31084.30256
6,1992,31805.29869
6,1993,35828.94095
6,1994,50167.41141
6,1995,47017.31617
6,1996,35350.25675
6,1997,31709.40351
6,1998,38341.14816
6,1999,32572.14542
6,2000,58036.71531
6,2001,49732.70514
6,2002,44308.06276
6,2003,50232.93852
6,2004,36693.99772
6,2005,35165.75294
6,2006,36174.9823
6,2007,31006.19167
6,2008,29148.57461
6,2009,29180.26492
6,2010,30304.93909
