41,1950,4765.125149,4814397.708
41,1951,6523.805319,6912520.862
41,1952,7222.429518,6995764.014
41,1953,8419.170962,8469185.874
41,1954,7127.32794,7208145.67
41,1955,6639.215869,9130938.57
41,1956,6817.238985,8200084.997
41,1957,6335.545761,7615614.052
41,1958,6034.277408,7091148.405
41,1959,8665.968475,11151763.55
41,1960,9349.80143,11642433.03
41,1961,9138.057431,11220047.61
41,1962,8373.380125,15363649
41,1963,10321.56605,20764959.77
41,1964,13816.23821,28457699.77
41,1965,15029.40837,30614769.82
41,1966,15297.39081,34808601.12
41,1967,13648.19782,30094678.5
41,1968,15182.32666,41184063.85
41,1969,15963.5393,47304219.31
41,1970,14212.89781,46601862.67
41,1971,18650.1429,64089059.41
41,1972,19726.40679,61642958.06
41,1973,22779.9968,99185554.81
41,1974,26097.30564,96718968.09
41,1975,26631.30769,98281625.16
41,1976,29211.80306,95936089.9
41,1977,44099.10163,142261154.2
41,1978,43283.73451,180599934
41,1979,23277.6925,122512550.6
41,1980,25692.2579,108170494.8
41,1981,28126.55346,133620401.7
41,1982,29762.19852,135851238.8
41,1983,26354.15581,105864629.4
41,1984,25202.97177,81535024.99
41,1985,26056.48432,76298158.78
41,1986,34821.10436,104347901.1
41,1987,41757.93908,135164537.4
41,1988,49567.48685,166152958.9
41,1989,41188.24108,169436593.6
41,1990,89117.00458,214602253.2
41,1991,128625.7947,258401936.8
41,1992,52223.9775,179725315.9
41,1993,45128.49839,169051679.7
41,1994,32863.84872,160084932.6
41,1995,32114.20389,128875411
41,1996,26544.61189,97599455.67
41,1997,26536.14215,97186508.2
41,1998,16799.34044,57608212.14
41,1999,13487.47836,52328438.27
41,2000,13313.01801,59236497.46
41,2001,13998.97805,52715395.98
41,2002,13477.60865,44184507.69
41,2003,13721.38542,49582686.11
41,2004,13702.57063,55611748.68
41,2005,13105.64563,55157928.11
41,2006,14297.82176,66178638.97
41,2007,14440.50454,67887850.36
41,2008,14728.32303,68913359.68
41,2009,14206.55754,66216483.93
41,2010,14555.57973,65774062.01
