63,1950,2920.113148,5916947.08
63,1951,2799.179206,5073284.286
63,1952,3161.101599,4245900.697
63,1953,3204.654741,4155517.724
63,1954,3740.672296,5028266.704
63,1955,3755.480838,6192798.14
63,1956,3989.656997,6678028.748
63,1957,4103.282836,6371550.738
63,1958,4124.325464,7200938.281
63,1959,4470.884219,7792204.222
63,1960,4580.015573,9365509.477
63,1961,4766.121987,8698462.969
63,1962,4922.478926,9055133.454
63,1963,2059.932975,5772850.036
63,1964,1987.104764,5709458.914
63,1965,1945.222385,5658846.749
63,1966,1847.052574,5280062.934
63,1967,1750.500604,4951251.307
63,1968,1881.984711,4730230.62
63,1969,1647.630839,4504484.039
63,1970,1423.755377,4241886.287
63,1971,1464.342959,3857241.118
63,1972,2088.975969,4206556.659
63,1973,1117.328682,4899572.017
63,1974,943.0559229,3894285.995
63,1975,770.1846435,2997300.376
63,1976,1245.42928,4453968.771
63,1977,1150.604087,3684639.507
63,1978,764.1494361,3948443.363
63,1979,813.5758021,4058456.144
63,1980,860.3934285,3036389.742
63,1981,1112.678178,2626652.148
63,1982,1090.244956,2852069.284
63,1983,1140.836454,1737625.844
63,1984,716.1437463,2647592.744
63,1985,774.9821867,2016034.84
63,1986,688.2289677,2098016.898
63,1987,708.419558,2693580.987
63,1988,833.7864848,3395306.129
63,1989,780.7440843,2662598.131
63,1990,1137.161025,3022951.233
63,1991,1097.550197,2708815.982
63,1992,1805.009906,2929509.583
63,1993,1095.117645,1955357.911
63,1994,965.2985605,3186486.323
63,1995,956.6938055,3056739.164
63,1996,1028.073685,2882723.763
63,1997,1005.698745,1748369.894
63,1998,1021.740845,1513213.671
63,1999,1088.09365,1383683.65
63,2000,985.3143809,1605262.695
63,2001,1139.356218,1107130.766
63,2002,1023.143925,1151301.091
63,2003,972.1606274,1282431.27
63,2004,1115.067214,1934989.663
63,2005,1086.375958,1642548.581
63,2006,1075.062658,2185266.355
63,2007,988.8822108,2245443.496
63,2008,973.0373574,2283291.084
63,2009,954.3474257,2321101.369
63,2010,927.1141636,2351164.556
