Year,Collapsed,Overexploited,Exploited,Developing,Rebuilding
1950,0,0,4584,714,0
1951,0,0,1664.66666666667,3158,0
1952,0,0,195,4734.33333333333,0
1953,0,0,1795.33333333333,4049.66666666667,0
1954,0,0,3593.66666666667,2943,0
1955,0,0,5360,1693.33333333333,0
1956,0,0,5596,1693,0
1957,0,0,3927.66666666667,2979.66666666667,0
1958,0,0,2231,4592.66666666667,0
1959,0,0,1962.33333333333,4906,0
1960,0,0,1858.66666666667,5496.66666666667,0
1961,0,0,3505,4354,0
1962,0,0,3465.33333333333,4656.66666666667,0
1963,0,0,4114,4274.33333333333,0
1964,0,0,2727.33333333333,5816,0
1965,0,56,2919.33333333333,5812.33333333333,0
1966,0,56,4606,4734,0
1967,0,111.666666666667,6866.33333333333,3023.66666666667,0
1968,0,110.333333333333,6939.33333333333,2836,0
1969,0,138,4943.66666666667,4062.33333333333,0
1970,0,157.333333333333,3989.66666666667,4339.66666666667,0
1971,0,137.333333333333,3890.66666666667,4521.33333333333,0
1972,0,178.666666666667,3456.66666666667,4670,0
1973,0,182.333333333333,2309.33333333333,5490.66666666667,0
1974,0,235,1983.33333333333,5576,0
1975,2.66666666666667,235.666666666667,4119,4249,0
1976,10,238,6210.33333333333,3248,0
1977,18,192,7524,3371.66666666667,0
1978,26.6666666666667,154,7593,3910,0
1979,20.6666666666667,118.666666666667,7874.66666666667,4131.33333333333,35.6666666666667
1980,14,111,8206.33333333333,3805,35.6666666666667
1981,3.66666666666667,134.666666666667,10188.3333333333,3172.33333333333,35.6666666666667
1982,3.33333333333333,131.666666666667,11714.6666666667,2991.33333333333,44.3333333333333
1983,5,151,12399,3352,92.6666666666667
1984,6.66666666666667,497.333333333333,12136.3333333333,3563.33333333333,137.333333333333
1985,10,987.666666666667,10863,3841.66666666667,155
1986,12.6666666666667,1260.33333333333,10610.6666666667,3869.33333333333,120.666666666667
1987,16,1099.33333333333,10397,4200.66666666667,90.6666666666667
1988,70,912.666666666667,10497,4077.66666666667,89.3333333333333
1989,129.666666666667,865.666666666667,9983.66666666667,3802.66666666667,120.666666666667
1990,130,802.666666666667,9106.33333333333,3602,394.666666666667
1991,150,567.666666666667,9412.33333333333,3410.66666666667,371
1992,134,494.333333333333,10065,3165,363.666666666667
1993,203.666666666667,476,10933,2916,125.666666666667
1994,220.666666666667,525.333333333333,11844,2748,324.333333333333
1995,281.666666666667,807.333333333333,11573.3333333333,2661,471.666666666667
1996,319.666666666667,1036.66666666667,10967.3333333333,2451.33333333333,652.666666666667
1997,307.666666666667,1375.66666666667,9089.33333333333,2340.66666666667,607.333333333333
1998,279.666666666667,1785,8518,2055.33333333333,669.333333333333
1999,222.666666666667,2210.66666666667,8521.33333333333,1944.66666666667,725.666666666667
2000,217.666666666667,2238.33333333333,8686.33333333333,2003,686
2001,291,1830.66666666667,8280.33333333333,2359.66666666667,456
2002,350.333333333333,1389.66666666667,8219.33333333333,2845.66666666667,467
2003,338.333333333333,1356.33333333333,8928.66666666667,3564.66666666667,590.666666666667
2004,327.666666666667,1152.66666666667,9639,4459.66666666667,985.333333333333
2005,286.333333333333,1117.33333333333,9191.66666666667,4941,1219.33333333333
2006,245,1184.33333333333,7654.66666666667,5685,1550.33333333333
2007,120.666666666667,1614.66666666667,6393.66666666667,6167.33333333333,1724.33333333333
2008,74,1939.33333333333,5421.66666666667,7000.66666666667,1701
2009,96.6666666666667,3248.66666666667,3797.66666666667,7453.33333333333,1565
2010,143,5611,975,7989,1408
