Year,Collapsed,Overexploited,Exploited,Developing,Rebuilding
1950,0,0,873,36972,0
1951,0,0,867.333333333333,38164,0
1952,0,0,816.666666666667,37419.3333333333,0
1953,0,0,778.666666666667,37860.3333333333,0
1954,0,0,925.666666666667,38627.3333333333,0
1955,0,0,1189,42959.6666666667,0
1956,0,0,1288.66666666667,47768.3333333333,0
1957,0,0,1341,50938.6666666667,0
1958,0,0,1370.33333333333,53687,0
1959,0,0,1722.66666666667,55648.6666666667,0
1960,0,0,2123.66666666667,59221,0
1961,0,0,7646.66666666667,66998,0
1962,0,865.333333333333,7145.66666666667,74226,0
1963,0,1713.66666666667,7553.66666666667,79546.3333333333,0
1964,20,2612.33333333333,4985.33333333333,83152.3333333333,0
1965,40,2554.66666666667,9075,90232,0
1966,46,2656.66666666667,18162.6666666667,100507.333333333,0
1967,29.3333333333333,2685,24595.6666666667,106960,0
1968,48,2691,25903,115140.333333333,0
1969,133.333333333333,2438.66666666667,71208.6666666667,83493,0
1970,265.666666666667,4244,123899.666666667,51324,7.66666666666667
1971,300.333333333333,7630,183412,12441.3333333333,17.6666666666667
1972,261.333333333333,8771.33333333333,214773.333333333,10265.6666666667,25.3333333333333
1973,182.666666666667,8983.66666666667,217408.666666667,10385.6666666667,26.3333333333333
1974,181,8895.66666666667,204644.333333333,10915.3333333333,30
1975,149.333333333333,41241,125994.666666667,15732,80.3333333333333
1976,187,40752.3333333333,118234,16231.6666666667,183
1977,156.333333333333,39182.6666666667,124736,16740,240
1978,252,8635,176170,14021.3333333333,277.666666666667
1979,193.333333333333,13213.6666666667,172337,13138,242.333333333333
1980,185.333333333333,51977.3333333333,126378.333333333,12066.6666666667,277.333333333333
1981,121.333333333333,84221.6666666667,80063,12963,292
1982,157.333333333333,81188.3333333333,82805.6666666667,13848.3333333333,354.666666666667
1983,199.333333333333,43917.3333333333,134539,13223.6666666667,368
1984,266.666666666667,13773,178216.333333333,9748.66666666667,284
1985,262,14529.6666666667,176694.333333333,7843,283.666666666667
1986,899.666666666667,43206,123461,8372.66666666667,318.666666666667
1987,1403.66666666667,62760.3333333333,75442,9007,454.666666666667
1988,1967,87490.3333333333,29883.6666666667,8773.33333333333,482.666666666667
1989,1887.66666666667,70533,27312.6666666667,8933.33333333333,439.333333333333
1990,1900.33333333333,70449.3333333333,27051,8989.33333333333,412.666666666667
1991,1887.33333333333,66275,27037,9113.33333333333,261
1992,1865,74103.6666666667,23930.6666666667,8717.33333333333,198.666666666667
1993,1895,83076.6666666667,19859.3333333333,8700.33333333333,95.6666666666667
1994,1358.66666666667,84811,15987.6666666667,10805.6666666667,108.666666666667
1995,1540.66666666667,96401.6666666667,15899.6666666667,13189.3333333333,228
1996,925,69600.3333333333,53712.3333333333,15127.3333333333,350
1997,1046.66666666667,74513.3333333333,57661.3333333333,12494.3333333333,499.666666666667
1998,872,51476.6666666667,65676,9630.66666666667,425
1999,6453.66666666667,51056.3333333333,36270.3333333333,8017,397.666666666667
2000,6523.33333333333,24724.6666666667,41879.3333333333,8263.33333333333,13565.3333333333
2001,6451.66666666667,16313.3333333333,45665.3333333333,9038.66666666667,21802
2002,1115.66666666667,16416.6666666667,46855,7709.33333333333,30730.6666666667
2003,1341.66666666667,17103.3333333333,45536.3333333333,7165,34777
2004,1167.66666666667,18550.6666666667,43483.3333333333,6383,41349.3333333333
2005,1385.66666666667,18082.3333333333,42036.3333333333,6575.66666666667,50559.3333333333
2006,1579.33333333333,18277.6666666667,46989,4941,50795.6666666667
2007,1903.66666666667,21275.6666666667,47297,2756.66666666667,59515.3333333333
2008,2080.66666666667,22907.3333333333,52529,912.333333333333,67327
2009,1550,25755.6666666667,48585.3333333333,709,70359
2010,485,28079,44035,808,61979
