LME,PERIOD,N,MIN,MAX,MED,MEAN,PERIOD_ANOM,PERIOD_N,PERIOD_MEAN,ANOM,YEAR
EAST_SIBERIAN_SEA,!Y_1997,3,0.7335600256919861,2.558848381042481,1.625912189483643,1.639440198739370,!YEAR,17,1.575924060391445,0.06351613834792458,1997
EAST_SIBERIAN_SEA,!Y_1998,5,0.5416177511215210,5.839974403381348,4.179356575012207,3.830488944053650,!YEAR,17,1.575924060391445,2.254564883662205,1998
EAST_SIBERIAN_SEA,!Y_1999,5,0.3889800012111664,3.189844608306885,2.658319473266602,2.135774224996567,!YEAR,17,1.575924060391445,0.5598501646051217,1999
EAST_SIBERIAN_SEA,!Y_2000,6,0.5393979549407959,3.389495372772217,1.777398467063904,1.829124917586644,!YEAR,17,1.575924060391445,0.2532008571951994,2000
EAST_SIBERIAN_SEA,!Y_2001,6,0.5263231992721558,3.684434413909912,2.141224086284638,2.052347213029862,!YEAR,17,1.575924060391445,0.4764231526384164,2001
EAST_SIBERIAN_SEA,!Y_2002,7,0.3513551652431488,2.127667427062988,1.475853085517883,1.204525313207081,!YEAR,17,1.575924060391445,-0.3713987471843636,2002
EAST_SIBERIAN_SEA,!Y_2003,7,0.2747780084609985,1.863764047622681,1.103800535202026,1.033200549227851,!YEAR,17,1.575924060391445,-0.5427235111635942,2003
EAST_SIBERIAN_SEA,!Y_2004,7,0.1891231536865234,3.669806003570557,1.571930050849915,1.436279049941472,!YEAR,17,1.575924060391445,-0.1396450104499734,2004
EAST_SIBERIAN_SEA,!Y_2005,7,0.3609379529953003,1.948578596115112,1.260263442993164,1.112671315670013,!YEAR,17,1.575924060391445,-0.4632527447214316,2005
EAST_SIBERIAN_SEA,!Y_2006,5,0.4123404622077942,1.742140531539917,1.411393284797669,1.199013972282410,!YEAR,17,1.575924060391445,-0.3769100881090355,2006
EAST_SIBERIAN_SEA,!Y_2007,7,0.5423564910888672,1.893866777420044,1.294335246086121,1.177053281239101,!YEAR,17,1.575924060391445,-0.3988707791523443,2007
EAST_SIBERIAN_SEA,!Y_2008,6,0.4967759251594544,1.916965246200562,1.215128719806671,1.193302810192108,!YEAR,17,1.575924060391445,-0.3826212501993369,2008
EAST_SIBERIAN_SEA,!Y_2009,7,0.2868484556674957,2.387318372726440,1.407621145248413,1.366403017725263,!YEAR,17,1.575924060391445,-0.2095210426661818,2009
EAST_SIBERIAN_SEA,!Y_2010,7,0.3684920072555542,3.125247955322266,1.930349230766296,1.519881980759757,!YEAR,17,1.575924060391445,-0.05604207963168806,2010
EAST_SIBERIAN_SEA,!Y_2011,6,0.3889190852642059,2.827396869659424,1.546834290027618,1.480090032021205,!YEAR,17,1.575924060391445,-0.09583402837024035,2011
EAST_SIBERIAN_SEA,!Y_2012,6,0.5898183584213257,3.166809320449829,1.946474850177765,1.835669914881388,!YEAR,17,1.575924060391445,0.2597458544899434,2012
EAST_SIBERIAN_SEA,!Y_2013,3,0.6100654602050781,1.015759468078613,0.6105019450187683,0.7454422911008199,!YEAR,17,1.575924060391445,-0.8304817692906251,2013
