LME,PERIOD,N,MIN,MAX,MED,MEAN,PERIOD_ANOM,PERIOD_N,PERIOD_MEAN,ANOM,YEAR
EAST_CHINA_SEA,!Y_1996,2,0.5552120804786682,0.6813622713088989,0.6182871758937836,0.6182871758937836,!YEAR,17,0.9646229615982840,,1996
EAST_CHINA_SEA,!Y_1997,10,0.4917221367359161,0.9108940958976746,0.7867837548255920,0.7660750955343246,!YEAR,17,0.9646229615982840,-0.1985478660639594,1997
EAST_CHINA_SEA,!Y_1998,12,0.6324908733367920,1.355679392814636,0.9943197667598724,1.009535258014997,!YEAR,17,0.9646229615982840,0.04491229641671279,1998
EAST_CHINA_SEA,!Y_1999,12,0.7365433573722839,1.315460324287415,1.013150930404663,1.034148126840591,!YEAR,17,0.9646229615982840,0.06952516524230745,1999
EAST_CHINA_SEA,!Y_2000,12,0.7116354107856751,1.293334722518921,0.9287180006504059,0.9493269572655360,!YEAR,17,0.9646229615982840,-0.01529600433274803,2000
EAST_CHINA_SEA,!Y_2001,12,0.6408302783966065,1.289966344833374,0.9458769559860230,0.9199117372433344,!YEAR,17,0.9646229615982840,-0.04471122435494956,2001
EAST_CHINA_SEA,!Y_2002,12,0.8657038807868958,1.220173120498657,0.9977089464664459,1.007617632548014,!YEAR,17,0.9646229615982840,0.04299467094973042,2002
EAST_CHINA_SEA,!Y_2003,12,0.8691971898078919,1.268173456192017,0.9930687546730042,1.012359206875165,!YEAR,17,0.9646229615982840,0.04773624527688125,2003
EAST_CHINA_SEA,!Y_2004,12,0.8268423676490784,1.218616366386414,0.9748263359069824,0.9747568716605505,!YEAR,17,0.9646229615982840,0.01013391006226649,2004
EAST_CHINA_SEA,!Y_2005,12,0.8752503991127014,1.077572941780090,0.9711337685585022,0.9761978387832642,!YEAR,17,0.9646229615982840,0.01157487718498018,2005
EAST_CHINA_SEA,!Y_2006,12,0.7943382263183594,1.559839129447937,0.9662851393222809,1.056097363432248,!YEAR,17,0.9646229615982840,0.09147440183396438,2006
EAST_CHINA_SEA,!Y_2007,12,0.7436918020248413,1.140427947044373,0.9478455781936646,0.9624618540207545,!YEAR,17,0.9646229615982840,-0.002161107577529520,2007
EAST_CHINA_SEA,!Y_2008,12,0.7381066679954529,1.221499919891357,0.9786382019519806,0.9697114378213882,!YEAR,17,0.9646229615982840,0.005088476223104266,2008
EAST_CHINA_SEA,!Y_2009,12,0.7681761384010315,1.201042652130127,0.9356674253940582,0.9368668993314108,!YEAR,17,0.9646229615982840,-0.02775606226687322,2009
EAST_CHINA_SEA,!Y_2010,12,0.7702376246452332,1.515845894813538,1.001434922218323,1.095592896143596,!YEAR,17,0.9646229615982840,0.1309699345453115,2010
EAST_CHINA_SEA,!Y_2011,12,0.5632845759391785,1.253795504570007,0.8484344184398651,0.8778239935636520,!YEAR,17,0.9646229615982840,-0.08679896803463194,2011
EAST_CHINA_SEA,!Y_2012,12,0.6943462491035461,1.824000000953674,0.8158464133739471,0.9255079577366511,!YEAR,17,0.9646229615982840,-0.03911500386163291,2012
EAST_CHINA_SEA,!Y_2013,6,0.5517090559005737,1.138741254806519,0.9590785801410675,0.9245992203553518,!YEAR,17,0.9646229615982840,-0.04002374124293218,2013
