LME,PERIOD,N,MIN,MAX,MED,MEAN,PERIOD_ANOM,PERIOD_N,PERIOD_MEAN,ANOM,YEAR
RED_SEA,!Y_1996,2,0.4191911518573761,0.4600011408329010,0.4395961463451386,0.4395961463451386,!YEAR,17,0.4340378612060758,,1996
RED_SEA,!Y_1997,10,0.1737251281738281,0.5730156898498535,0.3738444447517395,0.3700498744845390,!YEAR,17,0.4340378612060758,-0.06398798672153677,1997
RED_SEA,!Y_1998,12,0.2661621868610382,0.6152227520942688,0.4074600189924240,0.4173708061377208,!YEAR,17,0.4340378612060758,-0.01666705506835503,1998
RED_SEA,!Y_1999,12,0.1753703504800797,0.6263963580131531,0.3485917001962662,0.3913581011195977,!YEAR,17,0.4340378612060758,-0.04267976008647806,1999
RED_SEA,!Y_2000,12,0.1075047776103020,0.5479717850685120,0.4107815474271774,0.3674743330727021,!YEAR,17,0.4340378612060758,-0.06656352813337368,2000
RED_SEA,!Y_2001,12,0.1687769889831543,0.5744952559471130,0.3556029349565506,0.3735451810061932,!YEAR,17,0.4340378612060758,-0.06049268019988263,2001
RED_SEA,!Y_2002,12,0.1952594667673111,0.8784483671188355,0.4187877625226975,0.4718604870140553,!YEAR,17,0.4340378612060758,0.03782262580797946,2002
RED_SEA,!Y_2003,12,0.2591132521629334,0.8522257208824158,0.3997143507003784,0.4842661594351133,!YEAR,17,0.4340378612060758,0.05022829822903746,2003
RED_SEA,!Y_2004,12,0.1655164211988449,0.8723397850990295,0.5156530141830444,0.5433583197494348,!YEAR,17,0.4340378612060758,0.1093204585433590,2004
RED_SEA,!Y_2005,12,0.1797831058502197,0.8418534398078919,0.3799220323562622,0.4637460658947627,!YEAR,17,0.4340378612060758,0.02970820468868690,2005
RED_SEA,!Y_2006,12,0.2035768479108810,0.7902327775955200,0.5041415840387344,0.5021206873158614,!YEAR,17,0.4340378612060758,0.06808282610978556,2006
RED_SEA,!Y_2007,12,0.2068989425897598,0.7431259751319885,0.3829525709152222,0.4560118230680625,!YEAR,17,0.4340378612060758,0.02197396186198669,2007
RED_SEA,!Y_2008,12,0.1429876536130905,0.9246599674224854,0.4064754694700241,0.4668186667064826,!YEAR,17,0.4340378612060758,0.03278080550040680,2008
RED_SEA,!Y_2009,12,0.1660945266485214,1.142003059387207,0.4154122918844223,0.4996418903271357,!YEAR,17,0.4340378612060758,0.06560402912105995,2009
RED_SEA,!Y_2010,12,0.1543218642473221,0.6961016058921814,0.4315906316041946,0.4588247773547967,!YEAR,17,0.4340378612060758,0.02478691614872092,2010
RED_SEA,!Y_2011,12,0.1532934606075287,0.6651734709739685,0.3046501278877258,0.3592294665674369,!YEAR,17,0.4340378612060758,-0.07480839463863892,2011
RED_SEA,!Y_2012,12,0.09660598635673523,0.6168485879898071,0.3272357285022736,0.3740578678747018,!YEAR,17,0.4340378612060758,-0.05997999333137399,2012
RED_SEA,!Y_2013,6,0.1146752536296845,0.9458107352256775,0.2656431272625923,0.3789091333746910,!YEAR,17,0.4340378612060758,-0.05512872783138478,2013
