LME,PERIOD,N,MIN,MAX,MED,MEAN,PERIOD_ANOM,PERIOD_N,PERIOD_MEAN,ANOM,YEAR
NORTH_SEA,!Y_1997,7,0.9237965941429138,2.754990577697754,1.417502164840698,1.553518865789686,!YEAR,17,1.841423304414276,-0.2879044386245897,1997
NORTH_SEA,!Y_1998,11,1.191981434822083,3.127568960189819,1.546041011810303,1.883360624313355,!YEAR,17,1.841423304414276,0.04193731989907890,1998
NORTH_SEA,!Y_1999,11,1.296712279319763,2.503986597061157,1.878362774848938,1.778799371285872,!YEAR,17,1.841423304414276,-0.06262393312840353,1999
NORTH_SEA,!Y_2000,11,1.341712117195129,2.739592552185059,1.670218944549561,1.802365465597673,!YEAR,17,1.841423304414276,-0.03905783881660274,2000
NORTH_SEA,!Y_2001,11,1.264413952827454,3.974963903427124,1.490107059478760,1.878768444061279,!YEAR,17,1.841423304414276,0.03734513964700370,2001
NORTH_SEA,!Y_2002,10,1.256067633628845,2.380308151245117,1.685338258743286,1.756926953792572,!YEAR,17,1.841423304414276,-0.08449635062170358,2002
NORTH_SEA,!Y_2003,11,1.225770711898804,2.865927696228027,1.737399339675903,1.840794216502797,!YEAR,17,1.841423304414276,-0.0006290879114789760,2003
NORTH_SEA,!Y_2004,11,1.350657701492310,2.722877025604248,1.568792819976807,1.797788175669584,!YEAR,17,1.841423304414276,-0.04363512874469211,2004
NORTH_SEA,!Y_2005,11,1.371137380599976,2.937383174896240,1.442275047302246,1.761299024928700,!YEAR,17,1.841423304414276,-0.08012427948557566,2005
NORTH_SEA,!Y_2006,11,1.255321741104126,3.711680650711060,1.751240491867065,1.930213483897123,!YEAR,17,1.841423304414276,0.08879017948284695,2006
NORTH_SEA,!Y_2007,11,1.524042487144470,2.857506513595581,1.901954531669617,1.953098394654014,!YEAR,17,1.841423304414276,0.1116750902397383,2007
NORTH_SEA,!Y_2008,11,1.446299791336060,3.207744836807251,1.849686145782471,2.020133809609847,!YEAR,17,1.841423304414276,0.1787105051955711,2008
NORTH_SEA,!Y_2009,11,1.378011941909790,2.670380353927612,1.674924015998840,1.884688019752502,!YEAR,17,1.841423304414276,0.04326471533822685,2009
NORTH_SEA,!Y_2010,11,1.056972146034241,2.311448097229004,1.596170067787170,1.678023197434165,!YEAR,17,1.841423304414276,-0.1634001069801103,2010
NORTH_SEA,!Y_2011,11,1.386772751808167,3.270850181579590,1.882479548454285,1.924987923015248,!YEAR,17,1.841423304414276,0.08356461860097220,2011
NORTH_SEA,!Y_2012,11,1.305941820144653,3.165894269943237,1.506278157234192,1.820993672717701,!YEAR,17,1.841423304414276,-0.02042963169657419,2012
NORTH_SEA,!Y_2013,6,1.436365127563477,2.730407238006592,1.866794943809509,2.038436532020569,!YEAR,17,1.841423304414276,0.1970132276062933,2013
