LME,PERIOD,N,MIN,MAX,MED,MEAN,PERIOD_ANOM,PERIOD_N,PERIOD_MEAN,ANOM,YEAR
EAST_GREENLAND_SHELF,!Y_1997,6,0.1650256663560867,0.7768206000328064,0.4491041600704193,0.4454313268264135,!YEAR,17,0.4681920860133140,-0.02276075918690051,1997
EAST_GREENLAND_SHELF,!Y_1998,9,0.2376998662948608,0.9568249583244324,0.5614310503005981,0.5785619219144186,!YEAR,17,0.4681920860133140,0.1103698359011046,1998
EAST_GREENLAND_SHELF,!Y_1999,9,0.2622196972370148,0.8992171287536621,0.5318073630332947,0.5275383624765608,!YEAR,17,0.4681920860133140,0.05934627646324686,1999
EAST_GREENLAND_SHELF,!Y_2000,9,0.1980274468660355,1.048882842063904,0.4811309576034546,0.4992424895366033,!YEAR,17,0.4681920860133140,0.03105040352328931,2000
EAST_GREENLAND_SHELF,!Y_2001,9,0.1912616342306137,0.7564553618431091,0.4681213200092316,0.4495167533556621,!YEAR,17,0.4681920860133140,-0.01867533265765192,2001
EAST_GREENLAND_SHELF,!Y_2002,9,0.1835553646087647,0.9254139661788940,0.3096207678318024,0.4488967061042786,!YEAR,17,0.4681920860133140,-0.01929537990903540,2002
EAST_GREENLAND_SHELF,!Y_2003,9,0.1847497969865799,0.6379899382591248,0.4887121915817261,0.4487322320540746,!YEAR,17,0.4681920860133140,-0.01945985395923938,2003
EAST_GREENLAND_SHELF,!Y_2004,9,0.1776105016469955,0.7402061820030212,0.4034380018711090,0.4391236851612727,!YEAR,17,0.4681920860133140,-0.02906840085204127,2004
EAST_GREENLAND_SHELF,!Y_2005,9,0.1505425274372101,0.7887666821479797,0.5192628502845764,0.4646322859658135,!YEAR,17,0.4681920860133140,-0.003559800047500450,2005
EAST_GREENLAND_SHELF,!Y_2006,8,0.1712332069873810,0.7213726043701172,0.5752011835575104,0.5145206004381180,!YEAR,17,0.4681920860133140,0.04632851442480401,2006
EAST_GREENLAND_SHELF,!Y_2007,9,0.2031289786100388,0.7429065704345703,0.4213170111179352,0.4821700470315086,!YEAR,17,0.4681920860133140,0.01397796101819460,2007
EAST_GREENLAND_SHELF,!Y_2008,9,0.2034089863300324,0.7118846774101257,0.4254087209701538,0.4635817425118552,!YEAR,17,0.4681920860133140,-0.004610343501458725,2008
EAST_GREENLAND_SHELF,!Y_2009,9,0.1988924443721771,0.7607615590095520,0.4178407192230225,0.4837275925609801,!YEAR,17,0.4681920860133140,0.01553550654766611,2009
EAST_GREENLAND_SHELF,!Y_2010,9,0.1954848319292069,1.122442126274109,0.5913048386573792,0.5515190578169293,!YEAR,17,0.4681920860133140,0.08332697180361537,2010
EAST_GREENLAND_SHELF,!Y_2011,9,0.2151154875755310,0.7427276968955994,0.4041957557201386,0.4181104534202152,!YEAR,17,0.4681920860133140,-0.05008163259309878,2011
EAST_GREENLAND_SHELF,!Y_2012,9,0.2058450877666473,0.5965313911437988,0.5377507805824280,0.4452809426519606,!YEAR,17,0.4681920860133140,-0.02291114336135336,2012
EAST_GREENLAND_SHELF,!Y_2013,5,0.1805808693170548,0.5597296357154846,0.2243630886077881,0.2986792623996735,!YEAR,17,0.4681920860133140,-0.1695128236136405,2013
