62,1950,227641.3882,135824904.3
62,1951,282938.3846,154823611
62,1952,258572.0756,144291759.1
62,1953,250419.0059,130969209.2
62,1954,244162.7527,162388676.7
62,1955,208426.3481,195843144
62,1956,216881.1492,219175911.8
62,1957,209279.4967,224389828.2
62,1958,117610.4878,215759985.7
62,1959,111139.6491,181511462.7
62,1960,105117.0277,118608734.2
62,1961,115407.3729,113005836.6
62,1962,106920.402,127492045.8
62,1963,150577.9965,158116318.2
62,1964,174748.585,209090592
62,1965,197158.8188,207966715
62,1966,203766.6586,175861864.6
62,1967,226749.3909,217224895.4
62,1968,181471.356,207845411.4
62,1969,145873.2207,188183843.3
62,1970,379583.2623,153570735.4
62,1971,339493.4782,133266408.2
62,1972,370665.186,171037828.6
62,1973,357426.0613,145198263.3
62,1974,423365.0533,207261412.6
62,1975,383329.3024,155804391.2
62,1976,432684.6211,176522629.6
62,1977,338624.775,170264676.1
62,1978,423316.3036,212888212.9
62,1979,563972.601,382950490.8
62,1980,669877.9169,279146108.4
62,1981,663988.9748,221616310.1
62,1982,777840.9744,758781644.6
62,1983,780067.705,770596457.3
62,1984,817906.1236,875934346
62,1985,755291.434,1137457950
62,1986,780460.9179,1147942303
62,1987,688656.6059,945269873.8
62,1988,807967.6585,915917274
62,1989,476129.2195,551909409.1
62,1990,291748.5862,485335363
62,1991,222871.2812,350238463.1
62,1992,293937.675,594355871.6
62,1993,344005.0505,694040067.3
62,1994,428480.3289,570336677.4
62,1995,500648.5014,763814038.4
62,1996,390435.3921,570361015.6
62,1997,319517.2808,451989838.6
62,1998,315983.9072,369564278.5
62,1999,425792.2392,481343490.2
62,2000,420659.0395,431798852.9
62,2001,455508.0942,352041613.9
62,2002,502360.6208,482000468.9
62,2003,434269.2342,524814623.8
62,2004,466246.6099,657794474.1
62,2005,326433.7032,455265716.6
62,2006,250497.71,477209150
62,2007,249492.4675,602374064.3
62,2008,215401.9856,513975252.2
62,2009,207463.4345,485139271.9
62,2010,211077.9298,496693496.2
