Year,Collapsed,Overexploited,Exploited,Developing,Rebuilding
1950,0,0,43680,649709,0
1951,0,0,26243.6666666667,779471.666666667,0
1952,0,0,11683.6666666667,769011.666666667,0
1953,0,0,1732.66666666667,733621.333333333,0
1954,0,0,332805.333333333,548685.666666667,0
1955,0,0,710168,454325.333333333,0
1956,0,0,919884,333373.666666667,0
1957,0,182084.333333333,593913.666666667,375894.333333333,0
1958,0,182084.333333333,413366.333333333,407668.333333333,0
1959,0,182217.666666667,429368,447832,0
1960,0,244,663186.333333333,464890.333333333,0
1961,0,371.666666666667,776376.666666667,402353.666666667,0
1962,0.333333333333333,238.333333333333,784862.666666667,368497,0
1963,0.333333333333333,113232.666666667,582564.333333333,309195.666666667,0
1964,0.333333333333333,223613.666666667,289077.333333333,429435.333333333,0
1965,17.3333333333333,358825.333333333,191758,441355.333333333,0
1966,17.3333333333333,406490.666666667,372214.333333333,483637.333333333,0
1967,787,305727,801690.666666667,490771,41.3333333333333
1968,8406.66666666667,180428,963712.666666667,631593.666666667,89
1969,12269,20382.6666666667,1081010,869336,102.666666666667
1970,12940.3333333333,146385.333333333,796301.666666667,928373,61.3333333333333
1971,6144,317567.333333333,580698,904840.666666667,13.6666666666667
1972,2791,351174,574888,972476,0
1973,1988.66666666667,265233.666666667,812318,1056657.66666667,0
1974,1781,116518,1558658,807385.333333333,0
1975,5442.66666666667,129231.333333333,2337138,365473.666666667,0
1976,10099.3333333333,146545.666666667,3046602.33333333,20717,0
1977,12606.3333333333,344473.666666667,2833936.66666667,23740.3333333333,0
1978,9130.66666666667,438767,2286297.33333333,29532.6666666667,0
1979,4843.33333333333,502693.666666667,1652737.66666667,27765.3333333333,692.666666666667
1980,6485.66666666667,384911.666666667,1581600,33525.6666666667,692.666666666667
1981,14493.6666666667,345351,1553999.66666667,30890.6666666667,30818.6666666667
1982,18142.6666666667,289816.333333333,1662906.33333333,36337.3333333333,43770.3333333333
1983,21016.6666666667,651687,1162799.66666667,22467,44641.6666666667
1984,24292.6666666667,863059.666666667,665427.333333333,26625,46873.3333333333
1985,89138,903391.333333333,96246.6666666667,23307,57311.6666666667
1986,94239.6666666667,567084.666666667,66639.6666666667,34101,95752.6666666667
1987,103526.666666667,380374.666666667,57620.6666666667,24578.6666666667,81129.3333333333
1988,49200,359838,74066.6666666667,20168,67951.3333333333
1989,50190.6666666667,286502.666666667,96060.6666666667,7565.66666666667,28685.3333333333
1990,49261.3333333333,489537.333333333,104746.333333333,6245,11140.6666666667
1991,53795.6666666667,833622.333333333,110803.666666667,5672.66666666667,14026.6666666667
1992,59537.6666666667,1035517,103862.666666667,6440.33333333333,51142.3333333333
1993,45144.6666666667,891990.666666667,91153.3333333333,7012.33333333333,115787.666666667
1994,38609.3333333333,616897.333333333,83545.6666666667,6643.33333333333,187700
1995,33301.3333333333,516437.333333333,75566.3333333333,6741,266723.333333333
1996,36651,511563.333333333,71068.6666666667,6875.66666666667,320009.666666667
1997,31459,500557.666666667,68666,7355.66666666667,331483.666666667
1998,51465.6666666667,449364,91986.6666666667,7897.66666666667,310723.333333333
1999,129993.666666667,362728.333333333,120282.666666667,10357,299532
2000,125907.333333333,334476.333333333,116671,11196.3333333333,419340.666666667
2001,95801,335754.666666667,93981.6666666667,18365.3333333333,650061.666666667
2002,73857.6666666667,358288,64350.3333333333,15781.3333333333,631678.333333333
2003,72888,357468,73461.6666666667,15606.6666666667,515540
2004,79651,360288.333333333,73508.6666666667,10440,298728.666666667
2005,21461.6666666667,362372.333333333,77048.3333333333,11327.6666666667,301887
2006,28775,360545.666666667,49993.3333333333,11671.6666666667,300654.333333333
2007,22930.6666666667,346947.666666667,42978.6666666667,10293.6666666667,291871.666666667
2008,23434,357629,30449,10370,302876.666666667
2009,24186.6666666667,368336,37682,11520,301100.666666667
2010,32978,399309,37554,13410,293516
