Year,Collapsed,Overexploited,Exploited,Developing,Rebuilding
1950,0,0,1372,0,0
1951,0,0,1366,0,0
1952,0,0,1391.66666666667,0,0
1953,0,0,1548.66666666667,0,0
1954,0,0,1620.66666666667,0,0
1955,0,0,1732.66666666667,0,0
1956,0,0,1752.33333333333,0,0
1957,0,0,1772.66666666667,0,0
1958,0,0,1799.33333333333,0,0
1959,0,0,1864.33333333333,0,0
1960,0,0,1986,0,0
1961,0,0,2105.33333333333,0,0
1962,0,0,1665.33333333333,0,0
1963,0,0,1185.66666666667,0,0
1964,0,0,658.666666666667,0,0
1965,0,0,635.333333333333,0,0
1966,0,0,609.666666666667,0,0
1967,0,0,576.666666666667,0,0
1968,0,0,543,0,0
1969,0,0,504,0,0
1970,0,0,465.333333333333,0,0
1971,0,0,422,0,0
1972,0,109.666666666667,268.333333333333,0,0
1973,0,201,126,0,0
1974,1,273,0,0,0
1975,1,247.333333333333,0,1.33333333333333,0
1976,1,234.333333333333,0,3,0
1977,0,239,0,3.66666666666667,0
1978,0,232.666666666667,0,9.66666666666667,0
1979,0,230.333333333333,0,8,0
1980,0,228.666666666667,0,27.3333333333333,0
1981,0,228,0,22.6666666666667,0
1982,0,225.333333333333,0,33.3333333333333,0
1983,0,224.666666666667,0,19,0
1984,0,222.666666666667,0,19,0
1985,0,223.333333333333,0,18,0
1986,0,223,29.3333333333333,12.3333333333333,0
1987,0,223.333333333333,67.3333333333333,9.66666666666667,0
1988,0,224,115,0,0
1989,0,221.666666666667,127.666666666667,0,0
1990,0,214.666666666667,133.666666666667,0,0
1991,0,204.333333333333,130.666666666667,0,0
1992,0,197.666666666667,129,0,0
1993,0,190.333333333333,119,0,0
1994,0,203,74.3333333333333,0,0
1995,0,220.666666666667,34,0,0
1996,3.66666666666667,217.333333333333,0,0,0
1997,3.66666666666667,197.333333333333,0,0,7
1998,3.66666666666667,177.666666666667,0,0,23
1999,0,180,0,0,28
2000,0,184,0,0,43.3333333333333
2001,0,182,45.3333333333333,0,27.3333333333333
2002,0,183,45.3333333333333,0,38.3333333333333
2003,0,183,84,0,16
2004,0,183,70.3333333333333,0,16
2005,0,183,70.3333333333333,0,18.3333333333333
2006,0,122,31.6666666666667,0,38.6666666666667
2007,0,70.3333333333333,0,0,58.3333333333333
2008,0,9.33333333333333,0,0,56.6666666666667
2009,0,18.3333333333333,0,0,54.3333333333333
2010,0,27,0,0,54
