Year,Collapsed,Overexploited,Exploited,Developing,Rebuilding
1950,0,0,12772,203,0
1951,0,0,12548,223.333333333333,0
1952,0,0,12324.3333333333,208.666666666667,0
1953,0,0,12101.3333333333,193.666666666667,0
1954,0,0,12042.3333333333,114,0
1955,0,0,11980,62.3333333333333,0
1956,0,76,11756.6666666667,3.33333333333333,0
1957,0,138.333333333333,11368.3333333333,12.6666666666667,0
1958,0,201.666666666667,10984,20.3333333333333,0
1959,0,125.666666666667,10856.6666666667,31.3333333333333,0
1960,0,63.3333333333333,10720.3333333333,37,0
1961,0,0,10595.6666666667,33,0
1962,0,0,10374.3333333333,26,0
1963,0,44.6666666666667,10064.3333333333,14.3333333333333,0
1964,0,84,9742,33.6666666666667,0
1965,0,135,9420.66666666667,62,0
1966,0,147.666666666667,9197.33333333333,96.6666666666667,0
1967,0,108.333333333333,9089,125.666666666667,0
1968,0,57.3333333333333,8981.66666666667,141,0
1969,0,0,8842.33333333333,187.666666666667,0
1970,0,45.3333333333333,8504,192,0
1971,0,89,8164.33333333333,208.333333333333,0
1972,0,89,8069.66666666667,132.666666666667,0
1973,0,210,7806.66666666667,152.333333333333,0
1974,0,325.666666666667,7645,87.3333333333333,0
1975,0,848,6976.66666666667,95,0
1976,0,1355.66666666667,6428.33333333333,46,0
1977,0,1921,5635.66666666667,148.666666666667,0
1978,0,2448.33333333333,4721,285,0
1979,0,2767,3979,301.333333333333,0
1980,0,3406,2519.33333333333,367.666666666667,0
1981,0,3704,1671.33333333333,214,0
1982,11.3333333333333,3986.66666666667,991,169.333333333333,0
1983,22,3898.66666666667,1226.66666666667,0,0
1984,22,3670.33333333333,1229,0,22
1985,23.6666666666667,3393.66666666667,860,0,52
1986,13,3197.66666666667,510,0.333333333333333,82
1987,13,3018,272,12,96
1988,0,2875.66666666667,559.666666666667,18,102.333333333333
1989,14.6666666666667,2630,813.666666666667,32.3333333333333,72.3333333333333
1990,39,2498.66666666667,917.333333333333,21,36.3333333333333
1991,39,2338.33333333333,819.666666666667,40.3333333333333,23.6666666666667
1992,192,1871,808,44.6666666666667,61.6666666666667
1993,379,1398.33333333333,704.333333333333,73.6666666666667,128.333333333333
1994,569.666666666667,1009.33333333333,554,48.3333333333333,151.666666666667
1995,572.333333333333,954.333333333333,348,29.3333333333333,165.333333333333
1996,511,930.333333333333,414,0,150.333333333333
1997,524.666666666667,888,435.333333333333,0,150.333333333333
1998,537.666666666667,697.333333333333,709,0,130
1999,560.333333333333,497.333333333333,1049.33333333333,0,104.333333333333
2000,542.333333333333,274.333333333333,1277,0,119
2001,514.666666666667,219,1196.66666666667,0,188.333333333333
2002,514.333333333333,260,790.333333333333,0,193
2003,465.666666666667,303,501.666666666667,0,164.666666666667
2004,442,360.333333333333,272,0,92.6666666666667
2005,406,309.333333333333,272,0,92
2006,268.333333333333,328.333333333333,181.333333333333,0,107
2007,136.333333333333,300.666666666667,90.6666666666667,0,123.666666666667
2008,0,297.666666666667,0,0,139
2009,0,284.333333333333,0,0,145.666666666667
2010,0,271,0,0,165
