Year,Collapsed,Overexploited,Exploited,Developing,Rebuilding
1950,0,0,41671,149225,0
1951,0,0,109764.333333333,109993,0
1952,0,0,114249.666666667,119699.666666667,0
1953,0,7487,88231.6666666667,138185,0
1954,0,12588.6666666667,92224.3333333333,139973.333333333,0
1955,0,17415.3333333333,106748,121073.333333333,0
1956,0,10011,155202,103640.666666667,0
1957,0,4981,170995,106733,0
1958,0,6360.33333333333,210406.666666667,96162.3333333333,0
1959,0,12433,201567,92672.3333333333,0
1960,0,12428,210414.666666667,90821.6666666667,0
1961,0,13964,214310.333333333,94384.6666666667,0
1962,0,12432.3333333333,233880,100034.333333333,0
1963,0,19194,166102.666666667,139757.333333333,0
1964,0,16690.6666666667,120980,178428.333333333,0
1965,0,14425.6666666667,105615.333333333,200413.333333333,0
1966,12.6666666666667,8569.33333333333,129585.333333333,226324.666666667,0
1967,12.6666666666667,10110,157011.333333333,245127.333333333,0
1968,12.6666666666667,8211.66666666667,160252,278415,0
1969,12.6666666666667,13412.6666666667,254428.333333333,209166.666666667,0
1970,31,11178.6666666667,350937.666666667,154009,0
1971,50.3333333333333,16909.6666666667,449939,97173,0
1972,54.3333333333333,26853,528829.666666667,90366.3333333333,0
1973,52.3333333333333,39278.6666666667,551244.666666667,89272.6666666667,0
1974,148.333333333333,37398,603061.666666667,77562.3333333333,0
1975,248,45695.3333333333,547466,105641,0
1976,305,48466.3333333333,536336,111084,758.666666666667
1977,232.666666666667,60435.3333333333,484050.666666667,136081.666666667,1224.66666666667
1978,212,51134.3333333333,493654.333333333,139911,1807.33333333333
1979,250.666666666667,55672.3333333333,455721,179287.666666667,1504
1980,348.333333333333,57639.3333333333,487959.333333333,158278.333333333,1497.33333333333
1981,384.333333333333,60738.6666666667,535420.666666667,129545,1337
1982,348.333333333333,54405.3333333333,636315.666666667,78043.6666666667,1533.33333333333
1983,327,54278,709747.666666667,77898.6666666667,1638.33333333333
1984,1079.66666666667,51541.3333333333,756309.333333333,84366.3333333333,1796.33333333333
1985,1440.66666666667,49002.3333333333,797070,83406,1593.33333333333
1986,1773.66666666667,49233.6666666667,790161.666666667,82649,1443
1987,1413.66666666667,64288.3333333333,811010.333333333,62016.3333333333,1145.66666666667
1988,1389.66666666667,78763.3333333333,803297.666666667,60528.3333333333,1003.66666666667
1989,1168,85115.3333333333,784787.666666667,61590.6666666667,869.333333333333
1990,962.333333333333,122086,598200.666666667,78433.3333333333,639
1991,892,141741.333333333,446190.666666667,82769,557
1992,1000.66666666667,222155.666666667,251881.333333333,82269.3333333333,370.666666666667
1993,1474.66666666667,233469.666666667,222155.666666667,80872.6666666667,396.666666666667
1994,11231,268181,161720,78723.6666666667,263.333333333333
1995,16853.3333333333,239612,190535,72359.3333333333,308
1996,20691.3333333333,250621.333333333,131043.333333333,71647.6666666667,330.333333333333
1997,13734.3333333333,233438.666666667,101176.666666667,58904,412.666666666667
1998,12853.3333333333,214851.666666667,44471.6666666667,53300,578.666666666667
1999,10534.3333333333,177365,53774.6666666667,51685.6666666667,1124.66666666667
2000,10160.3333333333,167133.666666667,37310.3333333333,60507.6666666667,1482.33333333333
2001,8692.66666666667,162578.333333333,98592.3333333333,56185.3333333333,2207.66666666667
2002,12503.3333333333,172571,156782.333333333,46079,2689.66666666667
2003,15708,181313,216695.666666667,34607,3451
2004,17414,177052.666666667,232761,36380.6666666667,3914
2005,18071.3333333333,153701.333333333,271086.666666667,38953.6666666667,4377
2006,19747,138865.666666667,317857.666666667,41577.3333333333,3884.66666666667
2007,20769.6666666667,143512.333333333,344120,45239.3333333333,3602.66666666667
2008,20092.3333333333,158963,338036,47007,2935.33333333333
2009,19333.6666666667,163454.333333333,338608.666666667,49292.6666666667,2726.66666666667
2010,20669,165699,332383,52006,1775
