Year,Collapsed,Overexploited,Exploited,Developing,Rebuilding
1950,0,0,356,1336,0
1951,0,0,356,1336,0
1952,0,0,356,1336,0
1953,0,0,356,1336,0
1954,0,0,356,1336,0
1955,0,0,356,1336,0
1956,0,0,356,1336,0
1957,0,0,356,1336,0
1958,0,0,356,1336,0
1959,0,0,356,1336,0
1960,0,0,356,1336,0
1961,0,0,356,1336,0
1962,0,0,356,1336,0
1963,0,0,356,1336,0
1964,0,0,356,1336,0
1965,0,0,356,1336,0
1966,0,0,356,1336,0
1967,0,0,356,1336,0
1968,0,0,356,1336,0
1969,0,0,356,1336,0
1970,0,0,356,1336,0
1971,0,0,356,1336,0
1972,0,0,356,1336,0
1973,0,0,356,1336,0
1974,0,0,356,1336,0
1975,0,0,356,1336,0
1976,0,0,356,1336,0
1977,0,0,356,1336,0
1978,0,0,356,1336,0
1979,0,0,356,1336,0
1980,0,0,342,1344,0
1981,0,0,338.666666666667,1364,0
1982,0,0,383.666666666667,1309,0
1983,0,0,810,1011,0
1984,0,0,1410.66666666667,656,0
1985,0,0,2342.33333333333,285,0
1986,0,97.6666666666667,2540.66666666667,129.666666666667,0
1987,0,405.666666666667,2302,44.6666666666667,0
1988,0,446.333333333333,2137,25.3333333333333,0
1989,0,445,2297.33333333333,25.3333333333333,0
1990,0,345.333333333333,2534.33333333333,0,0
1991,0,513,2318.33333333333,0,0
1992,0,625,2143,0,0
1993,0,625,2143,0,0
1994,0,625,2143,0,0
1995,0,625,2143,0,0
1996,0,625,2143,0,0
1997,0,625,2143,0,0
1998,0,625,2143,0,0
1999,0,625,2143,0,0
2000,0,625,2143,0,0
2001,0,625,2143,0,0
2002,0,625,2143,0,0
2003,0,625,2143,0,0
2004,0,625,2143,0,0
2005,0,625,2143,0,0
2006,0,416.666666666667,1428.66666666667,0,0
2007,0,208.333333333333,714.333333333333,0,0
2008,0,0,0,0,0
2009,0,0,0,0,0
2010,0,0,0,0,0
